category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Roadside Assistance,Los Angeles CA,Towing Heroes,(424) 228-8833,916 E 9th St,"Los Angeles, CA 90021",CA,90021.0,http://towingheroes.com,,20 Years,no,,,,,"Located in LA, Car Transportation LA provides professional car transportation services nationwide. Call us to get a free quote now at (424) 228-8833",https://towingheroes.com/favicon.ico,60,success,USA,Auto Services
Auto Repair,Nashville TN,USA Automotive Mobile Mechanic,(615) 795-1521,1350 Greenland Ave,"Nashville, TN 37216",TN,37216.0,,,,no,,,,,,,0,error,USA,Auto Services
Tire Repair,Houston TX,Universe Wheels Tires,(281) 623-5086,2313 Shaver St,"Pasadena, TX 77502",TX,77502.0,,,11 Years,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Los Angeles CA,H G Auto Service,(323) 222-5252,2001 N Broadway,"Los Angeles, CA 90031",CA,90031.0,,,,no,,,,,,,0,error,USA,Auto Services
Car Stereo Systems,New York NY,Avox Electronic Incorporated,(718) 406-9288,3616 37th St,"Long Island City, NY 11101",NY,11101.0,http://avoxelectronics.com,,,no,,,,,"OEM and wholesale various electronic products, such as HID Headlight Kits, Speakers and Tweeters, Digital Power Capacitors, Amplifier Kits, Power Cables, Speaker and Zip Cables, RCA and AUX Cables, Metal Accessories, Speaker Accessories, Hi-Lo Converters, Circuit Protections, Fuses, Fuse Holders, Distribution Blocks, Battery Terminals and Power Rings, Antenna Adaptors, Connectors, Other Accessories, etc.",http://avoxelectronics.com/images/favicon.ico,75,success,USA,Auto Services
Auto Parts,Cleveland OH,Buckeye Woodland Auto Parts,(216) 421-2500,8322 Woodland Ave,"Cleveland, OH 44104",OH,44104.0,http://bwautopart.com,,,no,,bwauto44@gmail.com,,,"Buckeye Woodland Auto Wrecking used auto
parts",,70,success,USA,Auto Services
Towing,Philadelphia PA,Easy To Plug Roadside LLC,(267) 313-5934,,"Philadelphia, PA 19145",PA,19145.0,https://tireservicesphiladelphiapa.com,,,no,,,https://www.facebook.com/easytoplug/,,"Easy To Plug Roadside LLC offers reliable roadside assistance in Philadelphia, PA 19145. Get quick and professional help when you need it most.",https://tireservicesphiladelphiapa.com/wp-content/uploads/2025/11/professional-roadside-assistance.webp,75,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,MCA Motor Club of America,(323) 788-3630,6619 menlo ave,"Los Angeles, CA 90044",CA,90044.0,http://mcamotorclubofamerica529972458.localsearch.com,,100 Years,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Boston MA,Ken's Auto Service,(617) 489-5002,305 Trapelo Rd,"Belmont, MA 02478",MA,2478.0,http://kensautoservice15923225.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Nashville TN,The Service Station,(615) 823-2511,3730 Vulcan Dr,"Nashville, TN 37211",TN,37211.0,http://theservicestationtn.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,National Collision,(215) 329-1800,5300 N 2nd St,"Philadelphia, PA 19120",PA,19120.0,http://yellowpages.com/philadelphia-pa/mip/aquis-auto-repair-9635862,,38 Years,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cleveland OH,AutoZone Auto Parts,(216) 370-6586,7420 Brookpark Rd,"Cleveland, OH 44129",OH,44129.0,https://www.autozone.com/locations/oh/cleveland/7420-brookpark-rd.html,,47 Years,no,,,,,px-captcha,,70,success,USA,Auto Services
Auto Parts,Cleveland OH,Fisher Auto Parts,(216) 631-6969,6709 Lorain Ave,"Cleveland, OH 44102",OH,44102.0,http://www.fisherautoparts.com,,,no,,,"https://www.linkedin.com/company/fisher-auto-parts, https://www.facebook.com/FisherAutoPartsInc, https://twitter.com/federatedap",,Fisher Auto Parts. Providing world class customer service and reliable auto parts and accessories for over 85 years! Find a store near you and check out our current sales.,http://www.fisherautoparts.com/federated.ico,75,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,Jump Start & Battery Charge,(323) 741-3816,1305 N Vermont Ave,"Los Angeles, CA 90027",CA,90027.0,http://jumpstartbatterycharge.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cleveland OH,Elite Automotive And Machine Shop Inc,(216) 941-3200,12316 Lorain Ave,"Cleveland, OH 44111",OH,44111.0,http://locations.autovalue.com,,36 Years,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,K & B Autocraft,(215) 288-7020,2150 Kinsey St,"Philadelphia, PA 19124",PA,19124.0,http://moderncollisionctr.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Nashville TN,E & S Motors,(615) 269-0569,2607 12th Ave S,"Nashville, TN 37204",TN,37204.0,http://esmotorstn.com,,,no,,,,,,,0,timeout,USA,Auto Services
Towing,Philadelphia PA,Action Trooper Towing,(215) 329-2288,,,,,http://yellowpages.com/philadelphia-pa/mip/stirling-towing-transport-470421226,,,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Donald Auto Repair,(954) 962-1141,5620 Johnson St,"Hollywood, FL 33021",FL,33021.0,http://www.napaautocare.com,,(1),no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Mayfair Automotive Services Inc,(215) 332-7777,,,,,http://yellowpages.com/philadelphia-pa/mip/weber-automotive-459483014,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Abreu Joseph,(215) 743-7220,2060 Margaret St,"Philadelphia, PA 19124",PA,19124.0,http://yellowpages.com/philadelphia-pa/mip/bad-lanz-customs-17263475,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Rossy Auto Service Inc,(407) 944-1886,3080 Michigan Ave,"Kissimmee, FL 34744",FL,34744.0,http://rossyautoserviceinc.localsearch.com,,7 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Los Angeles CA,Advanced Automotive Care,(323) 254-0052,7023 N Figueroa St,"Los Angeles, CA 90042",CA,90042.0,http://www.advautocare.com,,(1),no,,,,,"Advanced Auto Care provides services such as brake/lamp inspections and repairs, smog inspections, and general repair and maintenance. Quality customer service and competitive prices!",http://www.advautocare.com/images/aac_favi.ico,75,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,AAA Insurance,(855) 361-2270,,,,,http://app.ace.aaa.com/insurance/auto/olb?area=directory_iyp_plat_yplocal_ca,,(1),no,,,,,,http://app.ace.aaa.com/insurance/auto/olb/favicon.png,60,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Power Brakes and Springs,(954) 462-4621,117 NW 3rd Ave,"Dania, FL 33004",FL,33004.0,http://yellowpages.com/dania-fl/mip/power-brakes-and-springs-11276614,,,no,,,,,,,50,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Tech-Star Industries,(408) 990-7600,1171 Sonora Ct,"Sunnyvale, CA 94086",CA,94086.0,http://www.techstarindustries.com,,,no,,,,,Tech-Star maintains and inventory of approximately 150 replacement parts for wafer-processing machines constructed by the leaders in the industry.,,75,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Aulin Automotive & Truck Repairs,(407) 977-1225,325 Aulin Ave,"Oviedo, FL 32765",FL,32765.0,https://aulinauto.com,,(1),no,,flags@2x.png,,,Aulin Automotive & Truck Repair in Oviedo is your go-to place for professional Car and Truck Repair services.,https://stcdn.leadconnectorhq.com/funnel/icon/favicon.ico,70,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Collins Collision Center,(215) 842-9110,5545 Lena St,"Philadelphia, PA 19144",PA,19144.0,http://collinscollisioncenterpa.localsearch.com,,26 Years,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Power Brake of Pompano Inc,(954) 781-4345,419 S Dixie Hwy E,"Pompano Beach, FL 33060",FL,33060.0,http://powerbrakeofpompanoinc.localsearch.com,,41 Years,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,Unlimited Roadside Assistance,(323) 535-6604,,"Los Angeles, CA 90031",CA,90031.0,http://unlimitedroadsideassistanceca.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Hollywood Beach Trikke,(754) 400-7429,327 Johnson St,"Hollywood, FL 33019",FL,33019.0,http://www.hollywoodbeachtrikke.com,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,Pineda Auto Repair,(323) 441-0415,4365 Huntington Dr S,"Los Angeles, CA 90032",CA,90032.0,http://yellowpages.com/los-angeles-ca/mip/pineda-auto-repair-13826364,,(1),no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Cleveland OH,Express Lane Oil Change-Elyria,(440) 365-0765,1029 E Broad St,"Elyria, OH 44035",OH,44035.0,http://expresslaneoilchangeelyria.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto Repair,Nashville TN,Service Sr Mechanic Shop,(615) 760-5297,405 Mcnally Dr,"Nashville, TN 37211",TN,37211.0,http://srmecanichop.online,,,no,,,,,,https://thefranciscoguide.com/wp-content/uploads/2025/05/cropped-5929153_airplane_earth_globe_travel_vacation_icon-2-32x32.png,50,success,USA,Auto Services
Towing,Philadelphia PA,R & K Towing,(215) 271-0505,,,,,https://www.wrecker.cc/company-r-k-towing-in-philadelphia-pa-1909,,55 Years,no,,,,,"Bob Rogers the Owner of R & K Towing, the Wrecker Service in 3200 Vare Ave, the Philadelphia, the Pennsylvania 19145.",https://www.wrecker.cc/sites/wrecker.cc/files/favicons/apple-touch-icon.png,70,success,USA,Auto Services
Auto Repair,Nashville TN,Premium Velocity Auto,(615) 781-2029,3811 Nolensville Pike,"Nashville, TN 37211",TN,37211.0,http://premiumvelocityautotn.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Tabor Auto Inc,(215) 457-7000,700 W Tabor Rd,"Philadelphia, PA 19120",PA,19120.0,http://yellowpages.com/philadelphia-pa/mip/vina-autocare-inc-457715122,,37 Years,no,,,,,,,60,success,USA,Auto Services
Towing,Philadelphia PA,Joseph's Towing & Collision Care Inc,(215) 227-4150,,,,,http://yellowpages.com/philadelphia-pa/mip/auto-time-service-center-6483236,,(6),no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Mc Parts Connection,(407) 931-1262,2749 N Orange Blossom Trl,"Kissimmee, FL 34744",FL,34744.0,http://mcpartsconnection.localsearch.com,,18 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cleveland OH,4 Wheel Parts,(216) 267-6668,10865 Brookpark Rd,"Cleveland, OH 44130",OH,44130.0,https://www.4wheelparts.com/stores/ohio/4wp-cleveland-oh-51,,,no,,,,,,,75,success,USA,Auto Services
Auto Repair,Los Angeles CA,Holiday Auto Center,(323) 262-5191,2213 Whittier Blvd,"Los Angeles, CA 90023",CA,90023.0,http://www.holidayautocenter.com,,78 Years,no,,support@msn.com,,,,,70,success,USA,Auto Services
Remanufactured Engines,Philadelphia PA,Ryan Auto Repair,(267) 233-7379,6200 Paschall Ave,"Philadelphia, PA 19142",PA,19142.0,http://yellowpages.com/philadelphia-pa/mip/mikes-transmission-and-auto-repair-28130260,,37 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Nashville TN,Foreign Repair,(615) 919-5215,201 Music City Cir,"Nashville, TN 37214",TN,37214.0,http://yellowpages.com/nashville-tn/mip/garys-auto-repair-18530998,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,Bayside Roadside Service,(310) 674-7015,8332 Osage Ave,"Los Angeles, CA 90045",CA,90045.0,http://baysideroadsideservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Orlando FL,C & H Professional Auto Repair Inc,(407) 344-4400,2717 Old Dixie Hwy,"Kissimmee, FL 34744",FL,34744.0,http://chprofessionalautorepairinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,New York NY,Yogi Auto Repair Inc,(718) 392-6320,2110 39th Ave,"Long Island City, NY 11101",NY,11101.0,http://yogiautorepairinc.localsearch.com,,20 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Ksa Auto Inc,(215) 634-6824,3247 Frankford Ave,"Philadelphia, PA 19134",PA,19134.0,http://yellowpages.com/philadelphia-pa/mip/provision-collision-469348133,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Boston MA,B & R Auto Center Inc,(781) 643-8300,10 Mill St,"Arlington, MA 02476",MA,2476.0,http://brautocenterincma.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Los Angeles CA,Why Pay More Auto Service & Repair,(323) 912-9227,2672 Fletcher Dr,"Los Angeles, CA 90039",CA,90039.0,http://whypaymoreautoservicerepair.localsearch.com,,13 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Los Angeles CA,Butch's Auto Repair,(310) 547-4600,1204 N Gaffey St,"Los Angeles, CA 90731",CA,90731.0,http://butchsautorepair14633091.localsearch.com,,29 Years,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,The Ford Shoppe,(407) 339-5585,9100 S Us Highway 17/92,"Maitland, FL 32751",FL,32751.0,http://thefordshoppe.procarcarezone.com/topshop/web/web_template/temp2/default.asp?id=134854,,22 Years,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Boston MA,J & K Auto Repair,(857) 342-7123,1624 Hyde Park Ave,"Hyde Park, MA 02136",MA,2136.0,http://www.automotivespecialtiesinc.com,,13 Years,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,New York NY,Pak Punjab Auto,(718) 392-1114,3901 21st St,"Long Island City, NY 11101",NY,11101.0,,,,no,,,,,,,0,error,USA,Auto Services
Brake Repair,Fort Lauderdale FL,"J & P Automotive Power Brake Service, Inc.",(954) 492-4245,4798 NE 10th Ave,"Oakland Park, FL 33334",FL,33334.0,http://calljpauto.com/contact,,,no,,pwrench@aol.com,https://www.facebook.com/J-P-Automotive-157752917591673/,,,https://calljpauto.com/wp-content/uploads/2020/01/cropped-JP_LOGO_ICON-32x32.jpg,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Syrena Auto Body Shop Inc,(215) 535-6606,6202 Oxford Ave,"Philadelphia, PA 19111",PA,19111.0,http://syrenacollision.com,,(4),no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,Philadelphia PA,Maaco,(215) 392-4378,6717 Essington Ave,"Philadelphia, PA 19153",PA,19153.0,https://www.maaco.com/locations/pa/philadelphia-12097/?source=google,,21 Years,no,,,"https://twitter.com/maaco, https://www.facebook.com/MaacoUSA/, https://www.instagram.com/maaconorthamerica/?hl=en",,This page could not be found.,,75,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,MCA,(424) 248-4106,,"Los Angeles, CA 90029",CA,90029.0,http://mca526550710.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cleveland OH,Atlas Automotive Inc,(216) 651-8151,4553 W 130th St,"Cleveland, OH 44135",OH,44135.0,http://atlasautomotiveincoh.localsearch.com,,63 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Nashville TN,HP Automotive Marty Huffman,(615) 883-7773,2622 Old Lebanon Pike,"Nashville, TN 37214",TN,37214.0,http://yellowpages.com/nashville-tn/mip/garys-auto-repair-18530998,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,MOTOR CLUB OF AMERICA,(310) 991-9506,1400 W Temple St,"Los Angeles, CA 90026",CA,90026.0,http://www.tvcmatrix.com/T8KNOTES,,,no,,johnetta.beals@gmail.com,,,,https://www.tvcmatrix.com/secure/images/MemberOrgs/Icon1.ico,70,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Express Auto Repair,(215) 831-1380,1945 Pratt St,"Philadelphia, PA 19124",PA,19124.0,http://expressautorepair459032913.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Boston MA,Bonfiglioli's Auto Sales & Service Station,(617) 479-4488,596 Hancock St,"Quincy, MA 02170",MA,2170.0,https://www.bonfigliolisauto.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Nashville TN,Mike's Custom Towing,(615) 331-8850,3657 Trousdale Dr,"Nashville, TN 37204",TN,37204.0,https://www.mikescustomtowing.com,,24 Years,no,,your@email.com,https://facebook.com/,,"To learn more about towing services in South Nashville, click here!",https://irp.cdn-website.com/1d198220/site_favicon_16_1624540235836.ico,85,success,USA,Auto Services
Tire Repair,Houston TX,All About Tires,(281) 485-6007,2812 Manvel Rd,"Pearland, TX 77584",TX,77584.0,http://allabouttires301844.localsearch.com,,25 Years,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Exact Machining,(408) 243-2295,1134 Aster Ave,"Sunnyvale, CA 94086",CA,94086.0,http://yellowpages.com/sunnyvale-ca/mip/lux-manufacturing-4894344,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Goddard Auto Body & Collision,(215) 365-8516,7250 Woodland Ave,"Philadelphia, PA 19142",PA,19142.0,http://yellowpages.com/philadelphia-pa/mip/parkers-auto-body-9549158,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,quick response towing,(267) 934-6661,,,,,http://quickresponsetowingpa.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Nashville TN,Ben Little's,(615) 832-6100,4663 Trousdale Dr,"Nashville, TN 37204",TN,37204.0,http://ben-little-pure.poi.place,,38 Years,no,,,,,"Ben Little Pure  in 4663 Trousdale Dr, Nashville, TN 37204",http://edan.io/img/favicon.png,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Latin American Auto Repair,(407) 201-2094,2700 Michigan Ave Ste E,"Kissimmee, FL 34744",FL,34744.0,http://latinamericanautorepairfl.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Nashville TN,Inroads,(615) 874-4145,25 Century Blvd,"Nashville, TN 37214",TN,37214.0,http://inroadstn.localsearch.com,,33 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Nashville TN,DR Auto Care,(615) 540-1157,224 Shady Grove Dr,"Nashville, TN 37214",TN,37214.0,http://hugedomains.com/domain_profile.cfm?d=drautocare.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cleveland OH,Car Parts Warehouse,(216) 581-4800,18525 Miles Rd,"Cleveland, OH 44128",OH,44128.0,http://www.carpartswarehouse.net,,,no,,,,,,data:;,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Autotech mobile mechanic,(954) 826-5523,5410 W State Road 84,"Davie, FL 33314",FL,33314.0,https://autotechmobilemechanic.com,,9 Years,no,,,,,,data:;,75,success,USA,Auto Services
Car Stereo Systems,Chicago IL,Woofer Electronics Inc,(773) 283-8286,4970 N Elston Ave,"Chicago, IL 60630",IL,60630.0,http://www.wooferelectronics.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Delaware Valley Towing & Auto Parts,(215) 726-7711,,,,,http://www.philadelphiatowingcompany.com,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Haimer Nour Auto Repair,(407) 846-3783,994 E Carroll St,"Kissimmee, FL 34744",FL,34744.0,http://haimernourautorepair.localsearch.com,,20 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Antko-Duffield Collision Service,(215) 533-0666,4675 Duffield St,"Philadelphia, PA 19124",PA,19124.0,http://antkoduffieldcollision.com/Home.php,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cleveland OH,Car Parts Warehouse,(440) 253-3510,13355 Smith Rd,"Cleveland, OH 44130",OH,44130.0,http://www.carpartswarehouse.net,,51 Years,no,,,,,,data:;,65,success,USA,Auto Services
Towing,Philadelphia PA,52 St Bdc,(215) 747-3181,,,,,http://52stbdc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Los Angeles CA,J T Mechanic & Body Shop,(323) 225-1541,2729 N Main St,"Los Angeles, CA 90031",CA,90031.0,http://jtmechanicbodyshop.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,New York NY,Srs Auto Repair,(718) 361-8674,3804 11th St,"Long Island City, NY 11101",NY,11101.0,http://srsautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Enrique Auto Repair,(407) 785-2495,2779 Old Dixie Hwy Ste D,"Kissimmee, FL 34744",FL,34744.0,http://enriqueautorepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Ales Auto Repair Corp,(407) 486-3546,2613 N Orange Blossom Trl,"Kissimmee, FL 34744",FL,34744.0,http://alesautorepaircorp.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Philadelphia PA,Paulie's Auto,(267) 888-2403,,,,,,,,no,,,,,,,0,error,USA,Auto Services
Roadside Assistance,Los Angeles CA,Power Angel,(213) 308-6912,3335 S Figueroa St,"Los Angeles, CA 90007",CA,90007.0,http://powerangel.localsearch.com,,10 Years,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,Fox Towing Los Angeles,(323) 798-9102,7950 Beverly Blvd,"Los Angeles, CA 90048",CA,90048.0,http://foxtowinglosangeles.localsearch.com,,30 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Los Angeles CA,Fix Car Now Inc,(310) 558-9097,3405 Motor Ave,"Los Angeles, CA 90034",CA,90034.0,http://www.fixcarnow.com,,(15),no,,,"https://www.instagram.com/fixcarnowla/, http://www.facebook.com/pages/Fixcarnow-Inc/64282140078",,,,55,success,USA,Auto Services
Auto Parts,Cleveland OH,We R Chrome Plating,(216) 441-2795,3885 E 78th St,"Cleveland, OH 44105",OH,44105.0,http://werchromeplating.com,,,no,,,https://www.facebook.com/pages/We-R-Chrome-Plating/1657233161227872,,"When it comes to chrome plating and custom bumpers in Cleveland, We R Chrome Plating is unmatched in their dedication to the customer and quality workmanship.",http://werchromeplating.com/Images.ashx?ICO=2985,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Supered Body for Hire,(267) 538-3992,4015 Oakmont St,"Philadelphia, PA 19136",PA,19136.0,http://yellowpages.com/philadelphia-pa/mip/pauls-driving-school-461490034,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,New York NY,Maze Auto Repair,(718) 221-9600,66 Sullivan Pl,"Brooklyn, NY 11225",NY,11225.0,http://mazelautorepair.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Nashville TN,Nunez Auto Repair,(615) 485-2803,3909 Scotwood Dr,"Nashville, TN 37211",TN,37211.0,http://nunezautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Philadelphia PA,Apache's Auto Clinic,(215) 476-6500,5727 Haverford Ave,"Philadelphia, PA 19131",PA,19131.0,http://yellowpages.com/philadelphia-pa/mip/s-and-r-auto-repair-463020832,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cleveland OH,Soundwich Inc,(216) 486-2666,881 Wayside Rd,"Cleveland, OH 44110",OH,44110.0,http://soundwich.com,,39 Years,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Cleveland OH,Quality Automotive,(440) 277-1546,1434 E 28th St,"Lorain, OH 44055",OH,44055.0,http://qualityautomotive10627101.localsearch.com,,32 Years,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Houston TX,Campos Tire Shop,(713) 472-4855,1701 Preston Ave,"Pasadena, TX 77503",TX,77503.0,http://campostireshop450780985.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Nashville TN,Pk Kelley,(615) 401-9933,5137 Harding Pike,"Nashville, TN 37205",TN,37205.0,http://pkkelley.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cleveland OH,Tire Depot Discount,(216) 398-8009,3870 Pearl Rd,"Cleveland, OH 44109",OH,44109.0,http://tiredepotdiscount.com,,,no,,,,,216-583-9278 - FREE estimates. Same-day service. Mechanics. Tire shop. Tire valve replacements.,https://cdn.websites.hibu.com/a3308ce03d7e4cb3aac194d4895a38aa/site_favicon_16_1555599879986.ico,60,success,USA,Auto Services
Auto Parts,Cleveland OH,RimDude,(216) 375-8100,17877 Saint Clair Ave # 2636B,"Cleveland, OH 44110",OH,44110.0,http://rimdude.localsearch.com,,14 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Nashville TN,Donelson Tool & Machine,(615) 889-2070,2706 Bluefield Ave,"Nashville, TN 37214",TN,37214.0,http://donelsontoolmachine.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Cheo Auto Repair,(407) 847-8585,410 E Donegan Ave,"Kissimmee, FL 34744",FL,34744.0,http://cheoautorepair.localsearch.com,,31 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Los Angeles CA,AA Smog Inc,(323) 733-3002,1431 W Adams Blvd,"Los Angeles, CA 90007",CA,90007.0,http://aasmoginc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Los Angeles CA,Cosmos Auto Body Parts,(323) 667-9774,2870 Los Feliz Pl,"Los Angeles, CA 90039",CA,90039.0,http://yellowpages.com/los-angeles-ca/mip/autozone-469588842,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cleveland OH,Advance Auto Parts,(216) 587-7000,4895 Neo Pkwy,"Cleveland, OH 44128",OH,44128.0,http://oh.garfieldheights.stores.advanceautoparts.com/auto_parts_garfield-heights_oh_3524.html,,,no,,,,,,,0,error,USA,Auto Services
Towing,Philadelphia PA,George Smith Towing Inc,(215) 729-9100,,,,,https://www.georgesmithtowinginc.com/contact,,(9),no,,,,,,,60,success,USA,Auto Services
Tire Repair,Houston TX,Meineke Car Care Center,(281) 241-4297,2339 N Austin Ave,"Pearland, TX 77581",TX,77581.0,https://www.meineke.com/locations/tx/pearland-593,,(1),no,,,,,Meineke Car Care Centers offer complete auto repair services and oil changes with our certified car mechanics. Schedule an appointment at your Meineke today.,https://www.meineke.com/favicon.ico,80,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Shanaaz Auto Body,(215) 744-0400,2159 Kinsey St,"Philadelphia, PA 19124",PA,19124.0,http://shanaazautobody.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cleveland OH,Interstate McBee,(216) 881-0015,4901 Lakeside Ave E,"Cleveland, OH 44114",OH,44114.0,http://www.interstate-mcbee.com,,79 Years,no,,,"https://www.linkedin.com/company/interstate-mcbee/, https://www.facebook.com/interstatemcbee/",,"Interstate-McBee reaches around the globe to provide engine parts, fuel injection parts, components & gaskets for the heavy-duty diesel & natural gas industry.",https://interstate-mcbee.com/wp-content/uploads/2021/06/android-icon-72x72-1.png,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Tune Rite Auto,(954) 990-7184,5460 Reese Rd,"Davie, FL 33314",FL,33314.0,https://tuneriteauto.com,,33 Years,no,,,https://www.facebook.com/Tuneriteauto/,,"For expert auto repair in Boca Raton & Davie, FL, visit Tune Rite Auto! Specializing in European cars, we handle all makes and models!",https://tuneriteauto.com/wp-content/uploads/2023/03/TuneRite-fav-02.png,65,success,USA,Auto Services
Tire Repair,Houston TX,West Pearland Tire & Auto,(281) 485-9298,7402 Broadway St,"Pearland, TX 77581",TX,77581.0,http://www.westpearlandauto.com,,25 Years,no,,,,,,,65,success,USA,Auto Services
