category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Brake Repair,Houston TX,Heitman Truck Repair,(713) 675-9001,1422 Mccarty St,"Houston, TX 77029",TX,77029.0,https://www.heitmancompany.com,,,no,,sales@heitmancompany.com,,,,,70,success,USA,Auto Services
Car Transport,Phoenix AZ,Exress Enclosed Car Transportation,(623) 299-4130,2510 W Happy Valley Rd,"Phoenix, AZ 85085",AZ,85085.0,http://exressenclosedcartransportation.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Detailing,Nashville TN,All Star Auto Detailing,(615) 240-5485,,"Antioch, TN 37013",TN,37013.0,http://allstarautodetailingtn.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Houston TX,John's Muffler Shop No 1,(281) 448-8552,12220 State Highway 249,"Houston, TX 77086",TX,77086.0,http://yellowpages.com/houston-tx/mip/firestone-complete-auto-care-541147010,,16 Years,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Houston TX,Midas Auto Service & Tires,(281) 931-9950,10206 North Fwy,"Houston, TX 77037",TX,77037.0,http://midasautoservicetires14957559.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Oil Change,Cincinnati OH,Xpress Pro Tire & Auto,(513) 229-0420,5242 Kings Mills Rd,"Mason, OH 45040",OH,45040.0,https://www.xpresspro.com,,,no,,,,,,,75,success,USA,Auto Services
Tire Shops,Cincinnati OH,Michel Tires Plus,(859) 813-2496,3707 Dixie Hwy,"Elsmere, KY 41018",KY,41018.0,https://www.tiresplus.com/kentucky/elsmere/3707-dixie-hwy,,20 Years,no,,,,,,,75,success,USA,Auto Services
Auto Parts,Indianapolis IN,Pfm Car & Truck Care Center,(317) 784-7777,1402 W Hanna Ave,"Indianapolis, IN 46217",IN,46217.0,http://www.pfmautomotive.com,,,no,,4003indianapolis@greatwatergarages.com,"https://www.facebook.com/p/GreatWater-Garages-100076375147335/, https://www.linkedin.com/company/greatwatergarages/",,"PFM Auto is now part of the GreatWater Garages family. And while we are now part of a larger family, our core team, values, quality service, and dedication to doing right by our customers remains well intact.",https://cdn.prod.website-files.com/6446d35854087d27d26309e2/67634a2cdffad93f60decd04_Favicon.png,75,success,USA,Auto Services
Remanufactured Engines,Denver CO,Mitchell Motors,(303) 794-6201,5794 S Datura St,"Littleton, CO 80120",CO,80120.0,http://www.mitchellmotors.net,,,no,,,,,,,50,success,USA,Auto Services
Brake Repair,Houston TX,Exhaust Shop,(281) 227-4556,11402 Homestead Rd,"Houston, TX 77016",TX,77016.0,http://exhaustshop.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Indianapolis IN,AutoZone Auto Parts,(317) 614-9584,3837 N High School Rd,"Indianapolis, IN 46254",IN,46254.0,https://www.autozone.com/locations/in/indianapolis/3837-n-high-school-rd.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Oil Change,Cincinnati OH,Bob Sumerel Tire & Service,(513) 831-0636,1246 State Route 28,"Milford, OH 45150",OH,45150.0,http://bobsumereltireandservice.com,,,no,,,,,"Auto Repair you can trust from a name you already do. AAA has over 75 Car Care centers, and over 7,000 AAA Approved Auto Repair shops across North America that offer service you can trust. We offer quality repairs and maintenance to keep your car on the road.",https://cluballiance.aaa.com/favicon.ico,50,success,USA,Auto Services
Auto Glass Repair,Columbus OH,The Glass Guru of Central OH,(614) 360-2952,1010 Taylor Station Rd Ste B,"Gahanna, OH 43230",OH,43230.0,https://www.theglassguru.com,,(1),no,,,"https://www.facebook.com/pages/The-Glass-Guru/118054624548658/?utm_source=chatgpt.com, https://www.linkedin.com/company/theglassguruenterprises-inc/",,"Fast, clean glass repair, replacement & restoration across the US & Canada. Free estimates, honest pricing, and local pros you can trust.",https://www.theglassguru.com/wp-content/uploads/2024/06/cropped-TheGlassGuru.com-logo-2024-june-favico-32x32.png,65,success,USA,Auto Services
Auto Glass Repair,Cleveland OH,Auto Glass Domestic,(440) 462-0760,2307 W 14th St,"Cleveland, OH 44113",OH,44113.0,http://autoglassdomesticoh.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,Earl Scheib Paint & Body,(310) 204-1192,8953 Venice Blvd,"Los Angeles, CA 90034",CA,90034.0,http://earlscheiblosangeles.com,,35 Years,no,,,https://www.facebook.com/pages/Earl-Scheib-Paint-Body/164025080283574?ref=br_tf,,,http://earlscheiblosangeles.com/images/favicon.ico,70,success,USA,Auto Services
Remanufactured Engines,Denver CO,Margarito's Garage,(303) 367-5805,406 Norfolk St,"Aurora, CO 80011",CO,80011.0,http://margaritosgarage.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Houston TX,TA Towing Roadside Assistance,(713) 922-3544,600 Nottingham Oaks Trl,"Houston, TX 77079",TX,77079.0,http://taroadsideassistance.emyspot.com/contact/ta-towing-roadside-assistance.html,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Jacksonville FL,Help904.com,(904) 357-0260,8909 Rockpond Meadows Dr,"Jacksonville, FL 32221",FL,32221.0,,,,no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,Denver CO,"Lees Truck & Auto Repair, Inc",(303) 451-0543,10783 Irma Dr,"Northglenn, CO 80233",CO,80233.0,,,34 Years,no,,,,,,,0,error,USA,Auto Services
Car Detailing,Nashville TN,TC's Auto Detailing,(540) 257-5223,,"Hermitage, TN 37076",TN,37076.0,http://tcsautodetailingtn.localsearch.com,,15 Years,no,,,,,,,50,success,USA,Auto Services
Towing,Houston TX,O & J's Towing & Recovery,(832) 815-5377,13802 E Hardy Rd,"Houston, TX 77039",TX,77039.0,http://ojstowingrecovery.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,After Collision Services,(323) 667-6093,1132 E Imperial Hwy,"Los Angeles, CA 90059",CA,90059.0,http://aftercollisionservicesca.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,Dent Master Guys,(323) 392-7911,8513 Venice Blvd,"Los Angeles, CA 90034",CA,90034.0,http://dentmasterguys.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Cleveland OH,Harmon Autoglass,(440) 243-1332,7515 Pearl Rd Ste 1B,"Cleveland, OH 44130",OH,44130.0,http://yellowpages.com/parma-heights-oh/mip/litts-plumbing-1361017,,,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Nashville TN,Ts Mobile Detail Service,(615) 516-6524,,,,,http://tsmobiledetailservice.localsearch.com,,12 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Jacksonville FL,World Imports USA/Lotus of Jacksonville,(904) 998-9992,11650 Beach Blvd,"Jacksonville, FL 32246",FL,32246.0,http://www.worldimportsusa.com,,(5),no,,sales@worldimportsusa.com,"https://www.instagram.com/worldimportsusa/?hl=en, https://www.facebook.com/WorldImportsUSA",,"Visit us at World Imports USA/Lotus of Jacksonville in Jacksonville today to test drive a new Lotus or used Land Rover, Mercedes-Benz or BMW. Our luxury dealership has a wide selection & the best prices for our Florida and national delivery customers.",https://pictures.dealer.com/l/lotusofjacksonville/0846/2ec8d2b60ad246c8bebc80d04f08afe3x.jpg,65,success,USA,Auto Services
Oil Change,Cincinnati OH,Ken's Auto Care,(859) 635-7657,8301 Alexandria Pike,"Alexandria, KY 41001",KY,41001.0,http://kensautocare.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Nashville TN,Davis & Davis,(615) 578-3469,,,,,http://davisdavis496136289.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,Cincinnati OH,Tire Services,(513) 942-5920,3035 Symmes Rd,"Hamilton, OH 45015",OH,45015.0,http://tireservicesoh.localsearch.com,,21 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Indianapolis IN,AutoZone Auto Parts,(317) 328-0705,4857 W 56th St,"Indianapolis, IN 46254",IN,46254.0,https://www.autozone.com/locations/in/indianapolis/4857-w-56th-st.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Towing,Houston TX,KYA WRECKER SERVICES,(713) 681-1000,2016 Antoine Dr,"Houston, TX 77055",TX,77055.0,http://kyawreckerservices.localsearch.com,,(3),no,,,,,,,50,success,USA,Auto Services
Tire Shops,Cincinnati OH,Lee's Tires,(859) 359-4001,5968 Taylor Mill Rd,"Covington, KY 41015",KY,41015.0,http://leestireshopcovingtonky.com,,12 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,Never Happened Paintless Dent Removal,(904) 708-3368,10430 Atlantic Blvd Ste 3,"Jacksonville, FL 32225",FL,32225.0,http://www.neverhappenedpdr.com,,15 Years,no,,"info@neverhappenedpdr.com, eben@eyebytes.com","https://www.facebook.com/197382530430296, https://www.instagram.com/neverhappenedpdr/",,"Auto Appearance Specialists - Ding, Dents, Hail, Touchup, Part Replacement","http://img1.wsimg.com/isteam/ip/4a0657f1-47eb-4423-ae1c-a77888859b30/logo/981cb15b-1d57-4e85-9111-06f9ca61d6da.jpg/:/rs=w:57,h:57,m",75,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,L A Auto Body Shop,(323) 242-0225,105 W 116th Pl,"Los Angeles, CA 90061",CA,90061.0,http://yellowpages.com/los-angeles-ca/mip/gutierrez-body-shop-2492341,,,no,,,,,,,65,success,USA,Auto Services
Oil Change,Cincinnati OH,Monro Muffler Brake & Service,(513) 829-1181,543 Nilles Rd,"Fairfield, OH 45014",OH,45014.0,https://locations.monro.com/oh/fairfield/543-nilles-road,,,no,,,,,,,70,success,USA,Auto Services
Oil Change,Cincinnati OH,Loveland Auto Service,(513) 683-7852,421 Loveland Madeira Rd,"Loveland, OH 45140",OH,45140.0,http://www.kenmarcotte.com,,13 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Cincinnati OH,Oregon Tire Shop,(513) 816-7641,4838 Dixie Hwy,"Fairfield, OH 45014",OH,45014.0,http://oregontireshopoh.localsearch.com,,11 Years,no,,,,,,,60,success,USA,Auto Services
Oil Change,Cincinnati OH,NTB National Tire & Battery,(513) 667-3825,8366 Lee Ct,"Mason, OH 45040",OH,45040.0,http://yellowpages.com/mason-oh/mip/kleen-windows-505563275,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Houston TX,Automotive Edge,(832) 306-3458,8421 Northern St,"Houston, TX 77071",TX,77071.0,http://automotiveedge.localsearch.com,,16 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Indianapolis IN,AutoZone Auto Parts,(317) 895-0011,8702 E Washington St,"Indianapolis, IN 46219",IN,46219.0,https://www.autozone.com/locations/in/indianapolis/8702-e-washington-st.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Towing,Houston TX,Aztec Towing,(713) 339-0024,4311 Alice St,"Houston, TX 77021",TX,77021.0,http://aztectowing.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Brake Repair,Houston TX,Charlie's Car Care,(713) 947-2725,333 Viceroy Dr,"Houston, TX 77034",TX,77034.0,http://yellowpages.com/houston-tx/mip/alignments-checkpoint-546052503,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Denver CO,J/C Automotive Service Inc,(303) 367-4007,333 Airport Blvd,"Aurora, CO 80011",CO,80011.0,http://jcautomotiveserviceincco.localsearch.com,,35 Years,no,,,,,,,65,success,USA,Auto Services
Oil Change,Cincinnati OH,Pfefferle Tire & Automotive Service Inc,(513) 829-1900,479 Nilles Rd,"Fairfield, OH 45014",OH,45014.0,http://www.pfefferletire.com,,32 Years,no,,,,,,,65,success,USA,Auto Services
Oil Change,Cincinnati OH,Mike's Auto Specialist,(513) 829-4843,4781 Factory Dr,"Fairfield, OH 45014",OH,45014.0,http://mikesautospecialist.localsearch.com,,34 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Jacksonville FL,Victor's Body Shop and Auto Sales,(904) 387-3454,4855 Lenox Ave,"Jacksonville, FL 32205",FL,32205.0,http://victorsbodyshop.com,,(9),no,,,,,,,65,success,USA,Auto Services
Towing,Houston TX,Hook It Towing and Recovery,(713) 485-6338,6710 E Crosstimbers,"Houston, TX 77028",TX,77028.0,http://hookittowingandrecovery.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Towing,Houston TX,5B's Towing & Recovery,(832) 469-3167,3811 Tidewater Dr,"Houston, TX 77045",TX,77045.0,,,(1),no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,Denver CO,D & D Auto Professionals,(303) 366-1028,482 Laredo St Ste R,"Aurora, CO 80011",CO,80011.0,,,,no,,,,,,,0,error,USA,Auto Services
Car Detailing,Nashville TN,Personal Touch Mobile Detailing,(615) 926-5408,,,,,http://personaltouchmobiledetailingtn.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Denver CO,Shans Complete Auto Repair,(720) 900-3915,890 S Buckley Rd,"Aurora, CO 80017",CO,80017.0,http://generalautorepairinauroraco.com,,,no,,,,,,,0,error,USA,Auto Services
Car Transport,Phoenix AZ,"Pace Transportation, Inc.",(480) 621-6020,15251 S 50th St Apt 1054,"Phoenix, AZ 85044",AZ,85044.0,http://pacetransportationinc.localsearch.com,,22 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Jacksonville FL,Tim's Tech Master,(904) 696-9522,15353 Max Leggett Pkwy,"Jacksonville, FL 32218",FL,32218.0,http://timstechmaster.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,Mafron Collision Inc,(323) 696-9145,12126 S Main St,"Los Angeles, CA 90061",CA,90061.0,http://mafroncollisioninc.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Houston TX,Albi Towing Services,(713) 280-8581,4620 N Braeswood Blvd,"Houston, TX 77096",TX,77096.0,http://www.albitowingservices.com,,(1),no,,,,,,,0,error,USA,Auto Services
Car Detailing,Nashville TN,Carls Mobile Auto Detailing,(615) 461-0663,,,,,http://carlsmobileautodetailing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Indianapolis IN,Black Forest Motors,(317) 546-6776,3520 N Shadeland Ave,"Indianapolis, IN 46226",IN,46226.0,http://blackforestmotors.localsearch.com,,48 Years,no,,,,,,,50,success,USA,Auto Services
Brake Repair,Houston TX,PISTON AUTO MECHANIC AND DIESEL,(832) 230-0586,12714 Mosielee St,"Houston, TX 77086",TX,77086.0,http://pistonautomechanicanddiesel.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Cincinnati OH,Walmart Auto Care Centers,(513) 583-9336,5303 Bowen Dr,"Mason, OH 45040",OH,45040.0,https://www.walmart.com/store/1441-mason-oh/auto-care-center,,,no,,,,,"Visit your local Walmart Auto Care Center in Mason, OH 45040 for essential maintenance services. Schedule oil changes, tire changes, and battery installations with our expert technicians today!",https://i5.walmartimages.com/dfw/63fd9f59-fa75/a0739035-bbca-4b53-89f3-476f28a8ecc8/v1/auto.jpg,60,success,USA,Auto Services
Towing,Houston TX,Jls Towing,(832) 800-2017,2924 Cricket Ln,"Houston, TX 77093",TX,77093.0,http://jlstowing546409169.localsearch.com,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Parts,Indianapolis IN,AutoZone Auto Parts,(317) 881-2344,1260 E Stop 11 Rd,"Indianapolis, IN 46227",IN,46227.0,https://www.autozone.com/locations/in/indianapolis/1260-e-stop-11-rd.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Tire Shops,Cincinnati OH,Goodyear Tire & Service Centers,(513) 777-1414,7837 Kingland Dr,"West Chester, OH 45069",OH,45069.0,http://kutneyautomotive.com,,,no,,fxy@mail.xjtu.edu.cn,,,,,70,success,USA,Auto Services
Auto Parts,Indianapolis IN,Bauer Built Tire & Service,(317) 786-9223,5719 Kopetsky Dr,"Indianapolis, IN 46217",IN,46217.0,https://www.bauerbuilt.com/locations/indianapolis,,21 Years,no,,,"https://www.linkedin.com/company/bauer-built-inc-, https://twitter.com/BauerBuiltTire, https://www.facebook.com/BauerBuiltInc/",,"Looking for tire dealers & commercial truck tire repair in Indianapolis, IN? Bauer Built has what you need. Click or call (317) 786-9223.",https://www.bauerbuilt.com/wp-content/themes/bauer/assets/images/BB-touch-icon.png,75,success,USA,Auto Services
Towing,Houston TX,CRB Towing LLC - Heavy Duty Wrecker & Semi Truck Towing,(713) 299-3726,"7903 Norvic St,","Houston, TX 77029",TX,77029.0,http://crbtowingllcheavydutywreckersemitrucktowing.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Car Transport,Phoenix AZ,AZ Repo Service,(480) 426-0661,4014 E Broadway Rd,"Phoenix, AZ 85040",AZ,85040.0,http://twitter.com/azreposervice,,26 Years,no,,,https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_520&utm_campaign=twitter.com,,,,55,success,USA,Auto Services
Tire Shops,Cincinnati OH,Bfs Retail & Commercial,(513) 755-0558,7844 Kingland Dr,"West Chester, OH 45069",OH,45069.0,http://bfsretailcommercialoh.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Wheels,Tampa FL,Wheels & Accessories Of Brandon,(813) 654-4595,1010 W Brandon Blvd,"Brandon, FL 33511",FL,33511.0,http://wheelsaccessoriesofbrandon.localsearch.com,,(5),no,,,,,,,60,success,USA,Auto Services
Car Transport,Phoenix AZ,Lamb Transport,(888) 781-0315,,,,,http://lambtransportaz.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Houston TX,Champions Certified Car Care,(281) 444-4407,6403 Fm 1960 Rd W,"Houston, TX 77069",TX,77069.0,http://www.napaautocare.com/store.aspx?id=150006,,35 Years,no,,,,,,,65,success,USA,Auto Services
Car Detailing,Nashville TN,Shine Factory,(615) 986-8026,,,,,https://www.shinefactory615.com,,,no,,,,,,https://www.wix.com/favicon.ico,75,success,USA,Auto Services
Brake Repair,Houston TX,CL Auto Repair,(281) 530-0428,12655 Brookglade Cir,"Houston, TX 77099",TX,77099.0,https://clautorepair.com,,26 Years,no,,clautorepair2000@gmail.com,"https://instagram.com/clautorepairhtx, https://facebook.com/clautorepair2000/",,"CL Auto Repair provides expert auto repair in Houston, TX. ASE, ASA, AAA certified with a 1-year/12,000-mile warranty. Schedule your appointment online today!",https://irp.cdn-website.com/811decf1/dms3rep/multi/Logo-Black-CL-Auto-Repair.png,75,success,USA,Auto Services
Brake Repair,Houston TX,Cliff's Auto Repair,(281) 855-2211,17525 Fm 529 Rd,"Houston, TX 77095",TX,77095.0,https://cliffsautorepair.com/emergency-roadside-assistance,,,no,,,https://www.facebook.com/cliffscartech/,,,https://cliffsautorepair.com/wp-content/uploads/2023/03/favicon-02-1.png,65,success,USA,Auto Services
Car Transport,Phoenix AZ,Plaza Car Transportation,(480) 718-0141,2625 S Plaza Dr,"Tempe, AZ 85282",AZ,85282.0,http://yellowpages.com/tempe-az/mip/plaza-car-transportation-473002498,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Jacksonville FL,Johnny Boys Garage,(904) 513-4707,5942 Richard St Unit 100,"Jacksonville, FL 32216",FL,32216.0,http://johnnyboysgarage.net,,(4),no,,,,,,,65,success,USA,Auto Services
Car Detailing,Nashville TN,Mr Barton @ Your Service Automobile Detailing,(615) 613-1021,,,,,http://mrbartonyourserviceautomobiledetailing.localsearch.com,,19 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,GONZALEZ BODY SHOP,(310) 339-5072,12627 S Main St,"Los Angeles, CA 90061",CA,90061.0,http://gonzalezbodyshop.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Denver CO,Julio's Automotive,(303) 343-7757,342 Norfolk St,"Aurora, CO 80011",CO,80011.0,,,16 Years,no,,,,,,,0,error,USA,Auto Services
Auto Body Shops,Los Angeles CA,A & P Autobody,(323) 696-9285,1149 E El Segundo Blvd,"Los Angeles, CA 90059",CA,90059.0,http://apautobodyca.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Houston TX,AAMCO Transmissions & Total Car Care,(281) 496-5558,2101 S Dairy Ashford Rd,"Houston, TX 77077",TX,77077.0,http://aamcotransmissionstotalcarcare578670392.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Cincinnati OH,Liberty Performance Tires Inc,(513) 683-8611,1191 Obannonville Rd,"Loveland, OH 45140",OH,45140.0,http://libertyperformancetiresinc.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Oil Change,Cincinnati OH,The Auto Medic,(513) 398-2886,604 Reading Rd,"Mason, OH 45040",OH,45040.0,http://www.napaautocare.com,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,Cincinnati OH,Semi Truck Tire Repair,(440) 984-6372,4101 Founders Blvd,"Batavia, OH 45103",OH,45103.0,http://semitrucktirerepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Denver CO,Service Street - Aurora -Quincy,(303) 766-9688,21845 E Quincy Ave,"Aurora, CO 80018",CO,80018.0,https://www.servicestreetquincy.com/?y_source=1_MTc3MDgzMzgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,,,,,,0,error,USA,Auto Services
Car Detailing,Nashville TN,White Bridge Auto Wash,(615) 352-6388,212 White Bridge Pike,"Nashville, TN 37209",TN,37209.0,http://www.whitebridgeautowash.com,,(4),no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,Houston TX,Certified Auto Service One,(713) 298-3431,12651 Veterans Memorial Dr,"Houston, TX 77014",TX,77014.0,https://certifiedautoservice1.com,,,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Denver CO,Automahesa Autos,(720) 296-3511,1835 W Union Ave Ste 0.9,"Englewood, CO 80110",CO,80110.0,http://myautocenterinc.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Glass Repair,Columbus OH,Arrow Radiator & Auto Glass,(614) 876-6146,7286 Hayden Run Rd,"Hilliard, OH 43026",OH,43026.0,http://www.autorepairhilliardoh.com,,44 Years,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Denver CO,Blue Box Auto LLC,(720) 876-2268,4365 S Parker Rd Bldg Rr,"Aurora, CO 80015",CO,80015.0,http://blueboxautollc.localsearch.com,,(2),no,,,,,,,0,timeout,USA,Auto Services
Oil Change,Cincinnati OH,O'Reilly Auto Parts,(513) 336-7726,1226 Reading Rd,"Mason, OH 45040",OH,45040.0,https://locations.oreillyauto.com/oh/mason/autoparts-1811.html,,69 Years,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,Houston TX,McLaren Houston,(281) 377-5961,13801 North Fwy,"Houston, TX 77090",TX,77090.0,https://www.mclarenhouston.com,,30 Years,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,Houston TX,Japan Car Service,(281) 469-7364,11939 Windfern Rd,"Houston, TX 77064",TX,77064.0,http://www.japancarservice.com,,38 Years,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,Houston TX,Porsche North Houston,(281) 206-0300,13911 North Fwy,"Houston, TX 77090",TX,77090.0,http://www.porschenorthhouston.com,,,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,Houston TX,Lamborghini Houston,(281) 377-5056,13921 North Fwy,"Houston, TX 77090",TX,77090.0,https://www.lamborghinihouston.com,,,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Denver CO,Sheridan Auto Tech - Havana,(720) 230-1970,282 Havana St Unit A,"Aurora, CO 80010",CO,80010.0,http://www.sheridanautotech.com,,15 Years,no,,,,,,,0,timeout,USA,Auto Services
Towing,Houston TX,Homer's Wrecker Service,(713) 923-5421,,"Houston, TX 77087",TX,77087.0,http://homerswreckerservice.com,,,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,Houston TX,Service Street Auto Repair,(346) 739-8828,13215 Briar Forest Dr,"Houston, TX 77077",TX,77077.0,https://www.servicestreettexas.com/houston-briar-forest,,,no,,,,,,,0,timeout,USA,Auto Services
Car Detailing,Nashville TN,RAG$ TO RICHE$ MOBILE AUTO DETAILING,(615) 944-3526,,,,,http://ragtorichemobileautodetailing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Indianapolis IN,AutoZone Auto Parts,(317) 271-5128,8350 Rockville Rd,"Indianapolis, IN 46234",IN,46234.0,https://www.autozone.com/locations/in/indianapolis/8350-rockville-rd.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Tire Shops,Cincinnati OH,"Best-One Tire and Service of Mid America, Inc.",(859) 371-4200,1675 Production Dr,"Burlington, KY 41005",KY,41005.0,https://www.bestonetire.com,,50 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Glass Repair,Columbus OH,The Glass Guru of Grove City,(614) 277-8917,3341 Centerpoint Dr,"Urbancrest, OH 43123",OH,43123.0,https://www.theglassguru.com/west-columbus-oh/grove-city-oh/grove-city-oh-glass,,,no,,,,,,,0,timeout,USA,Auto Services
Car Transport,Phoenix AZ,"Scott's Auto Carrier, Inc",(866) 691-4633,18250 N 25th Ave #1042,"Phoenix, AZ 85023",AZ,85023.0,https://www.scottsautocarrier.com,,16 Years,no,,,,,,data:;,60,success,USA,Auto Services
Towing,Houston TX,E-GO TOWING SERVICE,(832) 823-9359,7055 Hollister St,"Houston, TX 77040",TX,77040.0,http://egotowingservice.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,Siggy's Auto Body,(310) 516-0410,1153 N Stanford Ave,"Los Angeles, CA 90059",CA,90059.0,http://siggysautobody.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Houston TX,Express Towing Inc,(713) 545-7375,3914 Saint Williams Ln,"Houston, TX 77084",TX,77084.0,http://expresstowinginc578049515.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Car Transport,Phoenix AZ,German Car Brands Transponder Key,(602) 726-2770,7000 W Chandler Blvd,"Chandler, AZ 85226",AZ,85226.0,http://germancarbrandstransponderkey.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Los Angeles CA,Right Deal Inc,(310) 474-7799,10542 Santa Monica Blvd,"Los Angeles, CA 90025",CA,90025.0,http://yellowpages.com/los-angeles-ca/mip/eros-tours-travel-528644,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Columbus OH,Auto Glass Services,(614) 305-4078,1849 Stringtown Rd,"Grove City, OH 43123",OH,43123.0,http://yellowpages.com/grove-city-oh/mip/massaro-heating-cooling-co-2141662,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Jacksonville FL,Troyz Towing And Storage Inc,(904) 378-0006,6155 Old Kings Rd,"Jacksonville, FL 32254",FL,32254.0,http://troyztowingandstorageinc.localsearch.com,,(2),no,,,,,,,60,success,USA,Auto Services
Car Transport,Phoenix AZ,Phoenix Motor Express,(623) 374-4183,5411 W Orange Dr Ste 9,"Glendale, AZ 85301",AZ,85301.0,http://phoenixmotorexpress.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Oil Change,Cincinnati OH,Cliff's Auto Repair Srvc Inc,(513) 860-5220,1071 Tedia Way,"Fairfield, OH 45014",OH,45014.0,http://cliffsautorepairsrvcinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Denver CO,Smoky Hill Auto Service,(303) 766-9227,16695 E Smoky Hill Rd,"Aurora, CO 80015",CO,80015.0,https://smokyhillauto.com,,(1),no,,,,,,,70,success,USA,Auto Services
