category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Drain Cleaning,Miami FL,Friendly John Inc,(305) 444-7681,2122 NW 7th Ave,"Miami, FL 33127",FL,33127.0,http://www.friendlyjohn.com,,(1),no,,,,,,,,,,,,,data:;,,,60,834,success,,USA,Home Services
Interior Designers,Jacksonville FL,Celebrations Total Event Decorating,(904) 223-1515,7563 Philips Hwy Ste 205,"Jacksonville, FL 32256",FL,32256.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Paving Contractors,Nashville TN,S & K Paving,(615) 569-3384,700 Melrose Ave,"Nashville, TN 37211",TN,37211.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Painting Contractors,Phoenix AZ,Neighborhood Painter,(602) 544-7839,,,,,https://nan,,46 Years,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Interior Designers,Jacksonville FL,Turner Connie Interiors Inc,(904) 733-4004,3733 University Blvd W,"Jacksonville, FL 32217",FL,32217.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Interior Designers,Jacksonville FL,Janice Young & Associates,(904) 384-0018,2106 Saint Johns Ave,"Jacksonville, FL 32204",FL,32204.0,http://janiceyoungassociates.localsearch.com,,41 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2424,success,,USA,Home Services
Roofing Contractors,Miami FL,Quality Miami Roofing Services,(954) 271-1321,7900 NW 27th Ave Ste E233,"Miami, FL 33147",FL,33147.0,http://www.qualitymiamiroofing.com,,(2),no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Water Heater Repair,Indianapolis IN,"L.E. Isley & Sons, Inc.",(317) 608-0673,421 Alpha Dr,"Westfield, IN 46074",IN,46074.0,https://www.isleyplumbing.com,,(1),no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Pool Services,Orlando FL,Joel Mohrman Pool Service,(407) 968-1695,,,,,http://joelmohrmanpoolservice.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2122,success,,USA,Home Services
Pool Services,Orlando FL,Pool Aid,(407) 869-1489,,,,,http://poolaidfl.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1150,success,,USA,Home Services
Cabinet Refinishing,Los Angeles CA,Granite Transformations,(310) 477-1506,2311 S Sepulveda Blvd,"Los Angeles, CA 90064",CA,90064.0,http://www.granitetransformations.com,,,no,,,,,,,,,,,,,data:;,,,60,459,success,,USA,Home Services
Flooring Contractors,Cincinnati OH,Schmidt Flooring LLC,(859) 360-3162,2432 High St,"Ft Mitchell, KY 41017",KY,41017.0,http://schmidtflooringllc.localsearch.com,,15 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1627,success,,USA,Home Services
Painting Contractors,Cincinnati OH,Lillard Painting,(513) 739-0582,,"Cincinnati, OH 45245",OH,45245.0,http://lillardpainting.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,4557,success,,USA,Home Services
Cabinet Refinishing,Orlando FL,Galaxy Cabinets,(407) 449-3444,2426 N Forsyth Rd,"Orlando, FL 32807",FL,32807.0,https://galaxycabinets17.com/contact-us,,,no,,,,,,,,,,,,,data:;,,,55,4220,success,,USA,Home Services
Interior Designers,Jacksonville FL,Susan Doris Interior Design,(904) 998-1781,11194 Schooner Ct,"Jacksonville, FL 32225",FL,32225.0,https://www.susandoris.com/contact,,,no,,,,,,,,,,,Squarespace - Website Expired,,,,,60,1661,success,,USA,Home Services
Painting Contractors,Atlanta GA,Angel Simon Painting LLC,(404) 247-3038,8202 Druid Hills Reserve Dr NE,"Atlanta, GA 30329",GA,30329.0,https://atlanta-painterga.com,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host atlanta-painterga.com:443 ssl:False [getaddrinfo failed],USA,Home Services
Trash Pickup,Fort Lauderdale FL,Pembroke Park Recycling and Transfer,(954) 989-9715,1899 SW 31st Ave,"Hallandale, FL 33009",FL,33009.0,http://pembrokeparkrecyclingandtransfer.localsearch.com,,,no,,,"871670966, 156.0.213.54",,,,,,,,Attention Required! | Cloudflare,,,,,50,2440,success,,USA,Home Services
Painting Contractors,Cincinnati OH,Painters in local cincinnati area,(513) 549-4514,2115 Colerain Ave,"Cincinnati, OH 45214",OH,45214.0,http://paintersinlocalcincinnatiarea.localsearch.com,,56 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1501,success,,USA,Home Services
Roofing Contractors,Fort Lauderdale FL,Triple M Roofing Corp,(954) 524-7000,914 NW 19th Ave,"Fort Lauderdale, FL 33311",FL,33311.0,http://www.triplemroofing.com,,50 Years,no,,,"954) 524-7000, (954) 524-7000",,,,,,,Triple M Roofing Corp PROUD MEMBERS,Triple M Roofing | Commercial Roofing Experts,https://triplemroofing.com/wp-content/uploads/2024/02/member-logos.png,https://www.triplemroofing.com/wp-content/uploads/2024/02/favicon-255x255.png,,2026.0,55,14519,success,,USA,Home Services
Paving Contractors,Nashville TN,Dave's Paving,(615) 356-5072,,"Nashville, TN 37205",TN,37205.0,http://davespaving.localsearch.com,,,no,,,"87168881, 156.0.213.54",,,,,,,,Attention Required! | Cloudflare,,,,,45,4008,success,,USA,Home Services
Roofing Contractors,Phoenix AZ,Trm Roofing,(480) 389-1899,,,,,http://www.trmroofing.com,,,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Roofing Contractors,San Jose CA,Work Force Roofing,(408) 892-5096,761 Mabury Rd,"San Jose, CA 95133",CA,95133.0,http://www.workforceroofing.com,,18 Years,no,,,,,,,,,,,,,,,,55,994,success,,USA,Home Services
Painting Contractors,Atlanta GA,AG Services Atlanta,(470) 782-2219,"3510 Buford Hwy NE Brookhaven, Georgia","Atlanta, GA 30329",GA,30329.0,https://www.agservicesatlantallc.com,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host www.agservicesatlantallc.com:443 ssl:False [getaddrinfo failed],USA,Home Services
Flooring Contractors,Dallas TX,Mungia Flooring LLC,(945) 222-3020,,"Dallas, TX 75211",TX,75211.0,https://dallas-txflooringcontractor.com,,,no,,,,,,,,,,,"A2 Hosting, Inc. » Web Hosting Grown Up",,,,,50,4063,success,,USA,Home Services
Painting Contractors,Phoenix AZ,CertaPro Painters,(480) 745-7395,,,,,http://certapro.com,,,no,,,,,,,,,,,Just a moment...,,,,,40,3360,success,,USA,Home Services
Painting Contractors,Cincinnati OH,BESO Construction,(513) 481-0117,4763 Northland Blvd,"Cincinnati, OH 45240",OH,45240.0,http://besoconstructionoh.localsearch.com,,36 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1756,success,,USA,Home Services
Drain Cleaning,Miami FL,4-D Plumbing LLC,(800) 501-7473,,"Miami, FL 33167",FL,33167.0,http://4dpipe.com,,,no,,,,,,,,,,,Error 404 (Not Found)!!1,,,,,40,3903,success,,USA,Home Services
Painting Contractors,Phoenix AZ,Dbs Custom Painting,(602) 363-5725,,,,,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Painting Contractors,Phoenix AZ,Hillis Brothers Service,(602) 357-1458,,,,,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Water Damage Restoration,Tampa FL,Adjuster Restoration,(813) 231-2305,111 W Genesee St,"Tampa, FL 33603",FL,33603.0,https://nan,,(1),no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Interior Designers,Jacksonville FL,Design Elements-North Florida,(904) 292-0661,10950 San Jose Blvd,"Jacksonville, FL 32223",FL,32223.0,https://nan,,(4),no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Flooring Contractors,Miami FL,Dura Bond Co,(305) 576-6533,142 NW 29th St,"Miami, FL 33127",FL,33127.0,https://www.durafloor.com/contact,,50 Years,no,,,,,,,,,,,403 Forbidden,,,,,55,2126,success,,USA,Home Services
Cabinet Refinishing,Orlando FL,W A Cabinets Corp,(407) 802-2151,1453 Sand Lake Rd,"Orlando, FL 32809",FL,32809.0,http://yellowpages.com/orlando-fl/mip/mines-cabinets-458797057,,8 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,60,553,success,,USA,Home Services
Flooring Contractors,Tampa FL,Riverview Hardwood Floor Repair & Refinishing,(656) 207-8443,,,,,https://voxservices.net/flooring/riverview/fl/47137/riverview%20hardwood%20floor%20repair%20%26%20refinishing,,11 Years,no,,,"888) 365-3050, (888) 365-3050",,,,,,,"Riverview Hardwood Floor Repair & Refinishing provides Flooring services in Riverview, FL. Contact us at (888) 365-3050 for reliable and professional se...",Riverview Hardwood Floor Repair & Refinishing - Riverview,http://voxservices.net/img/Flooring.jpg,https://voxservices.net/img/favicon.ico,,,70,14768,success,,USA,Home Services
Flooring Contractors,Nashville TN,A-Team Flooring,(615) 743-0771,,,,,http://ateamflooring.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,3483,success,,USA,Home Services
Paving Contractors,Fort Lauderdale FL,Hardrives Asphalt Co,(954) 428-6144,1200 S Powerline Rd,"Deerfield Beach, FL 33442",FL,33442.0,http://hardrivespaving.com,,35 Years,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Flooring Contractors,Chicago IL,Westchester Carpet & Tile Installation,(708) 316-1275,10500 W Cermak Rd,"Westchester, IL 60154",IL,60154.0,http://westchestercarpettileinstallationil.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,3209,success,,USA,Home Services
Roofing Contractors,Los Angeles CA,affordable roofing,(661) 209-0044,5731 Bandera St,"Los Angeles, CA 90058",CA,90058.0,http://affordableroofing22256270.localsearch.com,,41 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2944,success,,USA,Home Services
Painting Contractors,Cincinnati OH,Ron Klei & Sons,(513) 385-7709,10329 Colerain Ave,"Cincinnati, OH 45251",OH,45251.0,https://www.ronkleiandsonscincinnati.com,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host www.ronkleiandsonscincinnati.com:443 ssl:False [getaddrinfo failed],USA,Home Services
Interior Designers,Jacksonville FL,A Cut Above Interiors,(904) 598-0700,1032 A Philip Randolph Blvd,"Jacksonville, FL 32206",FL,32206.0,http://acutaboveinteriors.com,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host acutaboveinteriors.com:80 ssl:False [getaddrinfo failed],USA,Home Services
Water Heater Repair,Columbus OH,"Bradshaw Plumbing, LLC.",(614) 746-8700,1454 Halfhill Way,"Columbus, OH 43207",OH,43207.0,http://bradshawplumbingllcoh.localsearch.com,,12 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2275,success,,USA,Home Services
Water Heater Repair,Columbus OH,BCI Mechanical Contracting,(614) 634-6957,Po Box 30309,"Columbus, OH 43230",OH,43230.0,http://bcimechanicalcontractingoh.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,3413,success,,USA,Home Services
Interior Designers,Jacksonville FL,House of Lamps & Shades,(904) 565-9800,11690 Beach Blvd,"Jacksonville, FL 32246",FL,32246.0,https://hols.us,,(6),no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host hols.us:443 ssl:False [The specified network name is no longer available],USA,Home Services
Roofing Contractors,Miami FL,"Arpaico, Inc.",(305) 634-8144,3078 NW 13th St,"Miami, FL 33125",FL,33125.0,http://arpaicoinc.com,,(1),no,,,,,,,,,,,,,,,,40,3912,success,,USA,Home Services
Pool Services,Orlando FL,Jose Vazquez Pool & Spa Maintenance,(407) 729-9857,,,,,http://josevazquezpoolspamaintenancefl.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,3555,success,,USA,Home Services
Paving Contractors,Nashville TN,Top Coat Pavement Maintenance,(615) 646-2419,8037 Esterbrook Dr,"Nashville, TN 37221",TN,37221.0,http://yellowpages.com/nashville-tn/mip/top-coat-pavement-maintenance-11809793,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,60,348,success,,USA,Home Services
Drain Cleaning,Miami FL,Punch List,(305) 278-6872,19000 SW 168th St,"Miami, FL 33187",FL,33187.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Water Damage Restoration,Tampa FL,One Source Restoration,(813) 227-8700,,"Tampa, FL 33613",FL,33613.0,https://nan,,(1),no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Painting Contractors,Phoenix AZ,Double D Services,(602) 861-3000,,,,,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Water Damage Restoration,Orlando FL,1 Source Water Damage & Remodeling,(407) 366-0051,435 Aulin Ave,"Oviedo, FL 32765",FL,32765.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Paving Contractors,Nashville TN,Tip Top Paving Contractors,(615) 251-7520,830 Fesslers Ln,"Nashville, TN 37210",TN,37210.0,http://yellowpages.com/nashville-tn/mip/four-star-paving-company-462135441,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,4479,success,,USA,Home Services
Flooring Contractors,Tampa FL,Lithia Hardwood Floor Repair & Refinishing,(656) 300-9819,,,,,https://voxservices.net/flooring/lithia/fl/90535/lithia%20hardwood%20floor%20repair%20%26%20refinishing,,45 Years,no,,,"888) 365-3050, (888) 365-3050",,,,,,,"Lithia Hardwood Floor Repair & Refinishing provides Flooring services in Lithia, FL. Contact us at (888) 365-3050 for reliable and professional service.",Lithia Hardwood Floor Repair & Refinishing - Lithia,http://voxservices.net/img/Flooring.jpg,https://voxservices.net/img/favicon.ico,,,80,1414,success,,USA,Home Services
Roofing Contractors,Denver CO,Denver Roofing Specialists,(720) 575-1775,,"Denver, CO 80211",CO,80211.0,http://denver-roofing.net,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host denver-roofing.net:80 ssl:False [getaddrinfo failed],USA,Home Services
Cabinet Refinishing,Denver CO,Amish Cabinets of Denver,(303) 623-3386,1130 Yuma Ct,"Denver, CO 80204",CO,80204.0,http://amishcabinetsofdenver.com,,,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Painting Contractors,Phoenix AZ,College Works Painting,(480) 666-5517,,,,,http://collegeworkspaintingaz.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,3607,success,,USA,Home Services
Water Heater Repair,Columbus OH,Plumbing Mart of Florida Inc,(561) 409-5432,,,,,http://plumbingmartoffloridaincoh.localsearch.com,,53 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2244,success,,USA,Home Services
Drain Cleaning,Miami FL,Gobie Plumbing Inc,(305) 235-3523,13615 S Dixie Hwy,"Miami, FL 33176",FL,33176.0,http://gobieplumbinginc.localsearch.com,,46 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,4168,success,,USA,Home Services
Cabinet Refinishing,Nashville TN,James Stadler,(615) 678-7165,314 Walnut Dr,"Nashville, TN 37205",TN,37205.0,http://yellowpages.com/nashville-tn/mip/james-stadler-461555608,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,6228,success,,USA,Home Services
Roofing Contractors,Dallas TX,Hawkins Roofing,(214) 450-7663,,"Dallas, TX 75205",TX,75205.0,http://hawkinsroofing9657083.localsearch.com,,,no,,,"87187997, 156.0.213.54",,,,,,,,Attention Required! | Cloudflare,,,,,50,2291,success,,USA,Home Services
Paving Contractors,Fort Lauderdale FL,Pristine Landscape,(954) 510-0453,8800 Wiles Rd,"Coral Springs, FL 33067",FL,33067.0,https://pristinelandscapesinc.com,,,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Painting Contractors,Phoenix AZ,All Finishes,(602) 599-1051,,"Anthem, AZ 85086",AZ,85086.0,https://www.allfinishespaint.com,,,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Trash Pickup,Fort Lauderdale FL,Taurus Chutes Inc,(954) 445-0146,3030 NW 23rd Ave,"Oakland Park, FL 33311",FL,33311.0,https://www.tauruschutesinc.com,,13 Years,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Paving Contractors,Nashville TN,B A C Paving Company Inc,(615) 885-3555,Nashville,"Nashville, TN 37214",TN,37214.0,http://yellowpages.com/nashville-tn/mip/hertz-asphalt-concrete-services-541945285,,22 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1015,success,,USA,Home Services
Flooring Contractors,Austin TX,flooring installations,(512) 803-0880,12323 Copperfield Dr,"Austin, TX 78753",TX,78753.0,https://nan,,34 Years,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Paving Contractors,Nashville TN,Blacktop Inc,(615) 321-0477,1222 16th Ave S,"Nashville, TN 37212",TN,37212.0,https://nan,,(1),no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Painting Contractors,Cincinnati OH,K & K Contractors,(513) 624-0305,7090 Ragland Rd,"Cincinnati, OH 45244",OH,45244.0,http://yellowpages.com/cincinnati-oh/mip/rls-construction-inc-11372601,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1728,success,,USA,Home Services
Flooring Contractors,Austin TX,Rickmar Flooring,(512) 919-0480,3400 Shoreline Dr,"Austin, TX 78728",TX,78728.0,http://rickmarflooring.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,4707,success,,USA,Home Services
Flooring Contractors,Cincinnati OH,All Star Floorg Specialists,(513) 805-7618,300 Commercial Dr,"Fairfield, OH 45014",OH,45014.0,http://allstarfloorgspecialists.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1730,success,,USA,Home Services
Water Damage Restoration,Orlando FL,All American Cleaning and Restoration,(352) 259-6585,,"Lady Lake, FL 32159",FL,32159.0,http://americancleaningandrestoration.com,,,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Painting Contractors,Cincinnati OH,West Side Renovators,(513) 574-1997,6600 Hayes Rd,"Cincinnati, OH 45248",OH,45248.0,http://westsiderenovators.com,,,no,,,513-574-1997,,,,,,,"West Side Renovators is a professional painting, carpentry and home renovation company based in Cincinnati, Ohio, established in 1985 and owned by Cincinnati natives Walter Heine and Dennis Mansfield.","Cincinnati West Side Renovators | Professional Painting, Carpentry and Home Renovation in Cincinnati, Ohio since 1985.",,http://westsiderenovators.com/favicon.ico,,1985.0,60,3092,success,,USA,Home Services
Pool Services,Orlando FL,Liquid Solutions,(407) 401-9564,,"Oviedo, FL 32765",FL,32765.0,http://www.lspc.net,,,no,,,,,,,,,,,Just a moment...,,,,,40,15567,success,,USA,Home Services
Trash Pickup,Fort Lauderdale FL,Miami Trash Removal,(786) 318-8326,1728 NE 178th St,"North Miami Beach, FL 33162",FL,33162.0,http://miamitrashremoval.us,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host miamitrashremoval.us:80 ssl:False [getaddrinfo failed],USA,Home Services
Painting Contractors,Phoenix AZ,P.O.V. Painting,(602) 329-3329,,,,,http://n/a,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host n:80 ssl:False [getaddrinfo failed],USA,Home Services
Painting Contractors,Phoenix AZ,Todd Thomas Painting,(623) 469-5513,,"Anthem, AZ 85086",AZ,85086.0,https://toddthomaspainting.com,,(1),no,,todd@toddthomaspainting.com,"(623)469-5513, (623) 469-5513, 623) 469-5513",,,,,,,Leading North Valley Painter. Call Today for a Free Estimate! (623) 469-5513,North Valley Painter - Todd Thomas Painting,https://img1.wsimg.com/isteam/stock/112024,"https://img1.wsimg.com/isteam/ip/96037272-c2b4-4055-a1cd-eb6157a2c920/favicon/66aa6745-daf2-455d-ac7e-25a8a748e83e.png/:/rs=w:16,h:16,m",,2024.0,75,14814,success,,USA,Home Services
Painting Contractors,Atlanta GA,Cityscape Painting,(404) 952-9125,746 Garden Walk Blvd,"Atlanta, GA 30349",GA,30349.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Interior Designers,Jacksonville FL,Michael Angelo's Painting,(904) 635-0063,4090 Hodges Blvd,"Jacksonville, FL 32224",FL,32224.0,https://nan,,(2),no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Water Damage Restoration,Tampa FL,Plumber Repairs Tampa,(727) 394-3918,101 N Florida Ave,"Tampa, FL 33601",FL,33601.0,https://nan,,24 Years,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Paving Contractors,Nashville TN,AAA Everseal,(615) 714-5586,4530 Old Hickory Blvd,"Nashville, TN 37218",TN,37218.0,https://nan,,,no,,,,,,,,,,,,,,,,0,0,error,Cannot connect to host nan:443 ssl:False [getaddrinfo failed],USA,Home Services
Water Heater Repair,Indianapolis IN,Mr. Plumber by Metzler & Hallam,(317) 316-8049,23 S 8th St Ste 3500,"Noblesville, IN 46060",IN,46060.0,https://mrplumberindy.com/location/noblesville-indiana/?utm_source=NAPW&utm_medium=directory&utm_campaign=directory_msg-mp_home_everyone_napw-noblesville,,(3),no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Cabinet Refinishing,Philadelphia PA,AAA DISTRIBUTOR INC,(215) 745-7900,2501 Grant Ave,"Philadelphia, PA 19114",PA,19114.0,http://www.aaadistributor.com,,23 Years,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Cabinet Refinishing,Denver CO,Benchmark Woodworks,(303) 698-1557,1531 W Bayaud Ave Ste A,"Denver, CO 80223",CO,80223.0,http://benchmarkwoodworks452643710.localsearch.com,,45 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,45,9292,success,,USA,Home Services
Trash Pickup,Fort Lauderdale FL,Progressive Waste Solutions,(954) 989-9715,1899 SW 31st Ave,"Hallandale, FL 33009",FL,33009.0,https://www.wasteconnections.com/miami,,,no,,,"305-638-3800, 526-3535, 844-708-7274",https://www.facebook.com/wcnsouthflorida,,,https://www.facebook.com/wcnsouthflorida,,,"Waste Connections of Miami provides quality waste management services in Miami, FL, delivering garbage collection, recycling, and dumpster rental offerings.",Miami FL | Dumpster Rentals & Garbage Pickup,,https://cdn.prod.website-files.com/64b7636f12949eb74511aeb3/64dba9564dfa5566f3b92c9a_WasteConnections_fav.png,,,70,15096,success,,USA,Home Services
Flooring Contractors,San Diego CA,Sid's Carpet Barn,(619) 477-7000,132 W 8th St,"National City, CA 91950",CA,91950.0,http://www.sidscarpet.com,,76 Years,no,,allanz@sidscarpet.com,"(858) 566-8500, 858) 566-8500, 951) 898-1600",https://www.facebook.com/CarpetBarn/,,,https://www.facebook.com/CarpetBarn/,,,"Call or visit Sids Carpet Barn in Southern California. We offer a wide variety of flooring and services in Corona, CA, San Diego, CA, and National City, CA. Stop by today!",Flooring Store servicing Southern California | Sids Carpet Barn,,http://www.sidscarpet.com/icon?50f5578759709dd5,,2026.0,65,14459,success,,USA,Home Services
Flooring Contractors,Boston MA,Kevin Hardwood Floor,(617) 990-3809,,"Boston, MA 02125",MA,2125.0,http://kevinhardwoodfloorma.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,55,1580,success,,USA,Home Services
Painting Contractors,Cincinnati OH,Otto Liske Home Pros Inc,(513) 231-6886,1110 Maycliffe Pl,"Cincinnati, OH 45230",OH,45230.0,http://ottoliskehomeprosinc.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2398,success,,USA,Home Services
Interior Designers,Jacksonville FL,JCPenney,(904) 363-1741,10308 Southside Blvd,"Jacksonville, FL 32256",FL,32256.0,https://www.jcpenney.com/locations/fl/jacksonville/clothing-stores-jacksonville-fl-2430.html,,(2),no,,,"1768176759, 401002.1768",,,,,,,,Access Denied,,,,,55,5311,success,,USA,Home Services
Trash Pickup,Fort Lauderdale FL,Waste Management,(954) 933-0001,1602 S Cypress Rd,"Pompano Beach, FL 33060",FL,33060.0,http://www.wm.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,60,599,success,,USA,Home Services
Roofing Contractors,Tampa FL,"Mighty Dog Roofing of West Tampa, FL",(813) 548-5735,5404 Hoover Blvd,"Tampa, FL 33634",FL,33634.0,https://www.mightydogroofing.com/tampa-florida,,,no,,,,,,,,,,,,,,,,0,0,timeout,Connection timed out,USA,Home Services
Roofing Contractors,Chicago IL,Chicago Roofing Contractors,(773) 227-3444,6351 W Touhy Ave,"Chicago, IL 60646",IL,60646.0,http://chicagoroofingcontractorsil.localsearch.com,,,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,50,2383,success,,USA,Home Services
Trash Pickup,Fort Lauderdale FL,XS Trash,(954) 775-4717,620 Northeast 34th Street,"Pompano Beach, FL 33064",FL,33064.0,https://xstrashflorida.com,,17 Years,no,,,"(561) 244-2516, 954) 775-4717, (305) 459-1154","https://www.facebook.com/xstrashflorida, https://www.instagram.com/xstrashflorida, https://www.youtube.com/@XSTrashFloridaMiami/videos",,,https://www.facebook.com/xstrashflorida,https://www.instagram.com/xstrashflorida,,"Same Day Junk Removal Services In South Florida | Demo & Construction Debris & Furniture, Property Cleanouts, Dumpster Rental - Broward, Miami & Palm Beach.",Same Day Junk Removal Services In South Florida | XS Trash,https://xstrashflorida.com/images/junk-removal-img.jpg,https://xstrashflorida.com/favicon.svg,,2009.0,70,9241,success,,USA,Home Services
Painting Contractors,Cincinnati OH,Fitzhugh Jas,(513) 931-7157,8891 Neptune Dr,"Cincinnati, OH 45231",OH,45231.0,http://yellowpages.com/cincinnati-oh/mip/fitzhugh-jas-17699572,,66 Years,no,,,156.0.213.54,,,,,,,,Attention Required! | Cloudflare,,,,,60,427,success,,USA,Home Services
