category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(469) 680-1174,2738 W Wheatland Rd,"Dallas, TX 75237",TX,75237.0,http://www.intoxalock.com,,,no,,,"https://www.facebook.com/intoxalock, https://www.linkedin.com/company/intoxalock",,,https://www.intoxalock.com/getmedia/97ef67ee-a8ca-41c3-b9ff-c08563d542dc/favicon.webp,55,success,USA,Auto Services
Car Accessories,Dallas TX,Ansung-Usa,(214) 821-6410,5200 E Grand Ave,"Dallas, TX 75223",TX,75223.0,http://www.ansungusa.com,,,no,,,,,,http://www.ansungusa.comfiles/attach/xeicon/favicon.ico,65,success,USA,Auto Services
Tire Shops,Denver CO,McGee Company,(303) 872-6081,1140 Jasmine St,"Denver, CO 80220",CO,80220.0,http://yellowpages.com/denver-co/mip/autozone-auto-parts-6867983,,,no,,,,,,,65,success,USA,Auto Services
Car Accessories,Dallas TX,Automotive Specialties,(214) 827-1130,3235 Merrifield Ave,"Dallas, TX 75223",TX,75223.0,http://www.automotivemgspecialties.weebly.com,,(1),no,,,https://www.facebook.com/pages/Automotive-Specialties/118473468263702?sk=wall,,,http://automotivemgspecialties.weebly.com/uploads/9/6/4/5/9645794/1566513.jpg?299,55,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Quality Auto Glass,(214) 736-4187,4242 Harry Hines Blvd,"Dallas, TX 75219",TX,75219.0,http://www.qualityautoglassdallas.com,,26 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Atlanta GA,Transmissions by Ron,(404) 351-5512,965 Huff Rd NW,"Atlanta, GA 30318",GA,30318.0,http://transmissionsbyron.localsearch.com,,46 Years,no,,,,,,,60,success,USA,Auto Services
Window Tinting,Phoenix AZ,AGD Auto Glass & Tint,(480) 685-4935,16758 E Parkview Ave,"Fountain Hills, AZ 85268",AZ,85268.0,http://www.agdnow.com,,,no,,,"https://www.linkedin.com/company/auto-glass-direct, https://twitter.com/AGD_AutoGlass1, https://facebook.com/agdautoglassandtintco",,"Here at Auto Glass Direct & Tint, we deliver exemplary windshield repair and replacement services at competitive pricing.",https://cdn-efkdnn.nitrocdn.com/nbUcnrFQZnlpyGrVRKiDKVAzXCmFYNsC/assets/images/optimized/rev-e182b2c/agdnow.com/wp-content/themes/agd/assets/images/favicons/apple-icon-57x57.png,55,success,USA,Auto Services
Auto Parts,San Diego CA,San Diego Spring,(855) 738-7020,,"San Diego, CA 92109",CA,92109.0,http://northcountyspring.com,,(4),no,,,http://www.facebook.com/NCSpring,,,,55,success,USA,Auto Services
Auto Glass Repair,Dallas TX,payless auto glass,(214) 406-1836,11610 reeder rd suite b1,"dallas, TX 75229",TX,75229.0,http://paylessautoglass506450921.localsearch.com,,31 Years,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Ultimate Auto Glass Dallas,(214) 989-3096,1701 N Market St,"Dallas, TX 75202",TX,75202.0,http://glasites.com,,,no,,,,,Windshield replacement doesn’t have to be complicated. Glasites can come to any customers located from their home or work The most important thing is to avoid driving a vehicle that requires windshield replacement services.,http://www.weebly.com/uploads/reseller/assets/1015-favicon.ico,60,success,USA,Auto Services
Towing,Orlando FL,Ulockitwepopit.Com,(407) 486-5895,10956 Norcross Cir,"Orlando, FL 32825",FL,32825.0,http://ulockitwepopitcomfl.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Oil Change,San Diego CA,Jiffy Lube,(619) 229-6633,5813 El Cajon Blvd,"San Diego, CA 92115",CA,92115.0,https://www.jiffylube.com/locations/ca/san-diego/2996,,(2),no,,,"https://twitter.com/jiffylube, https://www.facebook.com/jiffylube",,"15-minute oil changes, filter replacement, & windshield repair in San Diego, CA. See services, hours, & more!",https://jiffylube-assets1.imgix.net/favicons/apple-touch-icon-57x57.png,75,success,USA,Auto Services
Tire Shops,Denver CO,Azteca Tires,(720) 532-0842,3801 Morrison Rd,"Denver, CO 80219",CO,80219.0,http://aztecatiresco.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Alarm Installation,Dallas TX,LifeSafer Ignition Interlock,(770) 854-0935,8551 S Hampton Rd,"Dallas, TX 75232",TX,75232.0,https://www.lifesafer.com/locations/texas/dallas/2302l,,,no,,lifesafer-logo@2x.png,"https://www.linkedin.com/company/lifesafer-interlock, https://www.facebook.com/IgnitionInterlock/",,"Find affordable ignition interlock devices in Dallas, TX. LifeSafer offers convenient, same-day IID installation across the area.",https://www.lifesafer.com/wp-content/uploads/2020/01/cropped-LifeSafer_Favicon-Square-150x150.png,85,success,USA,Auto Services
Car Detailing,Houston TX,Driver Source,(281) 497-1000,14750 Memorial Dr,"Houston, TX 77079",TX,77079.0,http://www.driversource.com,,21 Years,no,,sales@driversource.com,"https://twitter.com/DriverSourceTX, https://www.instagram.com/driversource/, https://www.facebook.com/driversourcehouston",,"DriverSource is our unique concept of classic and collector car sales, service, storage, and detailing; tailor-made to the enthusiast automotive lifestyle.",http://www.driversource.com/driversource/favicon.ico,75,success,USA,Auto Services
Auto Parts,Atlanta GA,Tucker Auto Electric,(330) 952-2430,2016 Metropolitan Pkwy SW,"Atlanta, GA 30315",GA,30315.0,http://yellowpages.com/atlanta-ga/mip/evgo-car-charging-station-571481352,,48 Years,no,,,,,,,65,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(469) 680-1189,5656 Alpha Rd Ste A,"Dallas, TX 75240",TX,75240.0,https://www.intoxalock.com/locations/tx/dallas/5656-alpha-rd-6831?utm_medium=yext&utm_source=ExtNet&y_source=1_MTUzNzczMDYtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at New Image Auto Sports in Dallas, TX. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,85,success,USA,Auto Services
Auto Repair,Austin TX,B & B Body & Paint,(512) 454-0461,6518 N Lamar Blvd,"Austin, TX 78752",TX,78752.0,http://yellowpages.com/austin-tx/mip/continental-collison-austin-455692543,,,no,,,,,,,65,success,USA,Auto Services
Car Accessories,Dallas TX,Car Toys,(972) 296-6567,2738 W Wheatland Rd,"Dallas, TX 75237",TX,75237.0,https://www.cartoys.com/duncanville-tx,,(1),no,,"el@cartoys.com, ng@cartoys.com, me@cartoys.com","https://www.instagram.com/cartoys/, https://www.facebook.com/CarToysOnline",,,https://www.cartoys.com/cdn/shop/files/CT_fav.webp?crop=center&height=32&v=1682540365&width=32,65,success,USA,Auto Services
Car Stereo Systems,Cincinnati OH,Behind The Scenes Productions,(513) 617-0906,PO Box 501,"Amelia, OH 45102",OH,45102.0,http://behindthescenesproductions495498156.localsearch.com,,22 Years,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Windshield Replacement on Site,(972) 560-7080,13165 N Central Expy,"Dallas, TX 75243",TX,75243.0,http://yellowpages.com/dallas-tx/mip/mister-glass-22523266,,,no,,,,,,,65,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Guardian Interlock,(214) 269-9944,8551 S Hampton Rd,"Dallas, TX 75232",TX,75232.0,https://www.guardianinterlock.com/locations/dallas-texas-3756gp-2,,,no,,,,,,https://www.guardianinterlock.com/wp-content/uploads/2024/10/cropped-favicon-32x32.png,60,success,USA,Auto Services
Auto Repair,Austin TX,ACC Auto Body Shop Crockett High School,(512) 383-0638,5601 Menchaca Rd,"Austin, TX 78745",TX,78745.0,https://www.culturalheritagetrust.org,,,no,,,,,Use our free directory to research millions of local businesses across the USA.,https://www.culturalheritagetrust.org/images/favicon.ico,70,success,USA,Auto Services
Car Detailing,Houston TX,Soap Hand Car Wash,(713) 979-7798,1018 Wirt Rd,"Houston, TX 77055",TX,77055.0,https://soaphandcarwash.com,,,no,,"soapwirt@soaphand.com, soapshep@soaphand.com, soaprich@soaphand.com","https://instagram.com/soaphandhouston, https://www.facebook.com/soaphandrich, https://www.facebook.com/SoapHandWirt",,"SOAP Hand Car Wash is an eco-friendly, car wash and detailing service that serves the Greater Houston area.",,85,success,USA,Auto Services
Tire Shops,Denver CO,Denver Tire Shop,(303) 953-1795,4690 E Colfax Ave,"Denver, CO 80220",CO,80220.0,http://bigotires.com,,,no,,,"https://www.facebook.com/BigOTires, https://www.instagram.com/bigotiresofficial/, https://www.twitter.com/bigotires",,"Find a large selection of tires, tire ratings, tire sizes, tire alignments and more. Big O Tires, your auto service experts.",http://bigotires.com/static/favicon.ico,55,success,USA,Auto Services
Window Tinting,Phoenix AZ,AGD Auto Glass & Tint,(623) 432-8855,9113 N 91st Ave,"Peoria, AZ 85345",AZ,85345.0,http://www.agdnow.com,,,no,,,,,,,0,timeout,USA,Auto Services
Oil Change,San Antonio TX,O'Reilly Auto Parts,(726) 444-9137,13523 Bandera Rd,"Helotes, TX 78023",TX,78023.0,https://locations.oreillyauto.com/tx/helotes/autoparts-5956.html,,69 Years,no,,,,,,,0,timeout,USA,Auto Services
Car Detailing,Houston TX,Headlamp Solution,(281) 270-6627,17350 Tx-249 Ste 220 #30916,"Houston, TX 77064",TX,77064.0,http://www.headlampsolution.com,,,no,,,https://www.instagram.com/headlampsolution/,,Automotive Headlight Restoration Greater Houston,http://headlampsolution.com/wp-content/plugins/under-construction-page/themes/images/favicon.png,75,success,USA,Auto Services
Automotive Machine Shops,Houston TX,USA Racing Engines Inc,(713) 645-4000,7562 Dillon St,"Houston, TX 77061",TX,77061.0,http://u-s-a-racing-engines-inc.hub.biz,,54 Years,no,,,"http://www.twitter.com/hubbiz, https://twitter.com/share, http://www.facebook.com/hubbiz",,"View Usa Racing Engines in Houston. Services Machine Shop. View Phone, Address, Products, Reviews, Complaints, Compliments and Similar Businesses to Usa...",https://hubbiz.net/images/favicon.ico,65,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(972) 885-6997,6161 Bonnie View Rd,"Dallas, TX 75241",TX,75241.0,https://www.intoxalock.com/locations/tx/dallas/6161-bonnie-view-rd-9205?utm_medium=yext&utm_source=ExtNet&y_source=1_MTk5MDI2MTctNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at Ingram & Sons Automotive in Dallas, TX. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,90,success,USA,Auto Services
Towing,Orlando FL,coolrunnings towing,(321) 663-2887,2567 River Ridge Dr,"Orlando, FL 32825",FL,32825.0,http://www.coolrunningtowing.com,,,no,,,,,"When you need a towing service in Orlando, FL, turn to Coolrunnings Towing. We tow cars, and we'll also buy junk cars from you. Know more",https://coolrunningtowing.com/wp-content/uploads/2020/02/cropped-logo_coolrunning-32x32.jpg,60,success,USA,Auto Services
Towing,Orlando FL,Elvis Velazques,(407) 857-0220,11351 S Orange Blossom Trl,"Orlando, FL 32837",FL,32837.0,http://elvisvelazques.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(469) 680-1183,4302 Lemmon Ave,"Dallas, TX 75219",TX,75219.0,https://www.intoxalock.com/locations/tx/dallas/4302-lemmon-ave-4724?utm_medium=yext&utm_source=ExtNet&y_source=1_MTUzNzg2MjAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at Alta Mere Dallas in Dallas, TX. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,75,success,USA,Auto Services
Car Accessories,Dallas TX,Earl Owen Company,(214) 747-7549,334 N Hall St,"Dallas, TX 75226",TX,75226.0,http://www.earlowen.com,,74 Years,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Harmon Autoglass,(214) 269-2800,14901 Quorum Dr Ste 295,"Dallas, TX 75254",TX,75254.0,http://yellowpages.com/addison-tx/mip/barco-mirror-and-glass-21889412,,,no,,,,,,,60,success,USA,Auto Services
Window Tinting,Phoenix AZ,Echelon Autosports,(480) 251-8493,"1045 West Broadway Road, Suite 8","Mesa, AZ 85210",AZ,85210.0,http://www.echelonautosports.com/catalog/p10/Window-Tinting/pages.html,,(1),no,,sales@echelonautosports.com,"https://www.instagram.com/echelonautosports/, http://www.facebook.com/EchelonAutosports",,,https://echelonautosports.com/wp-content/uploads/2022/06/cropped-E-LOGO-32x32.png,65,success,USA,Auto Services
Tire Shops,Denver CO,Colorado Tire and Service,(303) 848-3500,2200 S Parker Rd,"Denver, CO 80231",CO,80231.0,https://coloradotireservice.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Atlanta GA,NAPA Auto Parts,(404) 252-3014,5810 Roswell Rd,"Atlanta, GA 30328",GA,30328.0,https://www.napacarcare.com/?utm_source=Yellow&utm_medium=pages&utm_campaign=listings,,57 Years,no,,,,,,,0,timeout,USA,Auto Services
Window Tinting,Phoenix AZ,AGD Auto Glass & Tint,(480) 696-5517,1960 N Country Club Dr,"Mesa, AZ 85201",AZ,85201.0,http://www.agdnow.com,,,no,,,,,,,0,timeout,USA,Auto Services
Car Detailing,Houston TX,Trusty Shine Mobile Auto Detail,(832) 772-7787,13123 Wickersham Ln,"Houston, TX 77077",TX,77077.0,http://trustyshine.sitemantic.com/trustyshine-mobile-auto-detailing,,11 Years,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Houston TX,Car Butler Inc,(713) 552-5858,5 Greenway Plz,"Houston, TX 77046",TX,77046.0,https://carbutler.com/locations/greenway-plaza,,,no,,gp@carbutler.com,"https://www.facebook.com/carbutlerinc/, https://twitter.com/carbutlerinc",,We are your one stop for complete bumper to bumper automotive services in Houston Texas!,https://carbutler.com/wp-content/uploads/cropped-lrg-wh-logo-med-canvas-sized-for-webiste-icon-54ad5337v1_site_icon-1-32x32.png,85,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(469) 277-6391,12113 Garland Rd,"Dallas, TX 75218",TX,75218.0,https://www.intoxalock.com/locations/tx/dallas/12113-garland-rd-11410,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Denver CO,Tire Change & Repair,(720) 449-4957,1120 S Colorado Blvd,"Denver, CO 80246",CO,80246.0,http://tirechangerepairco.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Orlando FL,Leno Towings,(407) 601-6985,1455 Cedar Lake Dr,"Orlando, FL 32824",FL,32824.0,http://lenotowings.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Denver CO,National Tire Warehouse,(720) 923-6853,5775 Broadway,"Denver, CO 80216",CO,80216.0,http://yellowpages.com/denver-co/mip/premier-tire-terminal-inc-4985911,,,no,,,,,,,65,success,USA,Auto Services
Car Detailing,Houston TX,CARisma Wash,(713) 874-1338,5203 Kirby Dr,"Houston, TX 77098",TX,77098.0,http://carismawash.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,San Diego CA,SpeedoFix,(888) 580-3310,,"San Diego, CA 92130",CA,92130.0,https://www.speedofix.com,,26 Years,no,,,,,,,0,timeout,USA,Auto Services
Towing,Orlando FL,S & T Recovery Inc,(407) 797-5196,1682 Thetford Cir,"Orlando, FL 32824",FL,32824.0,http://strecoveryincfl.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Dallas TX,All Glass Installation,(972) 234-5678,11180 Denton Dr,"Dallas, TX 75229",TX,75229.0,http://allglassinstallation.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Accessories,Dallas TX,Performance Tuning Inc,(469) 334-0120,4521 Columbia Ave Apt 208,"Dallas, TX 75226",TX,75226.0,http://yellowpages.com/dallas-tx/mip/wizzard-power-company-469603282,,,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Tampa FL,Electrical Mechanical Services,(800) 930-8024,,"Tampa, FL 33610",FL,33610.0,http://electricalmechanicalservices480096023.localsearch.com,,17 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Atlanta GA,McCracy Chuck,(404) 352-1586,1574 Garraux St NW,"Atlanta, GA 30318",GA,30318.0,http://mccracychuck.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Accessories,Dallas TX,Performance Gx,(469) 432-3037,4238 Maple Ave,"Dallas, TX 75219",TX,75219.0,http://yellowpages.com/dallas-tx/mip/eurocharged-performance-519367903,,,no,,,,,,,65,success,USA,Auto Services
Towing,Orlando FL,Yamil Towing and Transportation,(407) 487-3010,1263 Boggy Pointe Dr,"Orlando, FL 32824",FL,32824.0,http://yamiltowingandtransportation.com,,,no,,,,,"Towing provides 24-hour support with a full range of towing services, including long distance towing, heavy duty tow and more",,60,success,USA,Auto Services
Oil Change,San Diego CA,German Auto Center Inc.,(619) 880-4109,1800 Rosecrans,"San Diego, CA 92106",CA,92106.0,http://www.germanautocenter.net,,46 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Glass Repair,Dallas TX,First Option Auto Glass,(214) 960-1715,4502 N Central Expy,"Dallas, TX 75206",TX,75206.0,http://www.firstoptionautoglass.com,,30 Years,no,,,,,,,0,timeout,USA,Auto Services
Car Detailing,Houston TX,Carisma Wash,(832) 746-8368,505 N Loop W,"Houston, TX 77008",TX,77008.0,https://carismawash.com/services,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Atlanta GA,MSI Equipment Repair,(404) 622-6942,2300 Jonesboro Rd SE,"Atlanta, GA 30315",GA,30315.0,http://msiequipmentrepair.localsearch.com,,15 Years,no,,,,,,,65,success,USA,Auto Services
Tire Shops,Denver CO,Best Wheels 3209,(720) 214-5269,5775 Broadway,"Denver, CO 80216",CO,80216.0,http://bestwheels3209.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Austin TX,Dent Busters,(512) 454-3368,6539 Burnet Rd,"Austin, TX 78757",TX,78757.0,http://dentbusterstx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(469) 917-1893,9870 Plano Rd,"Dallas, TX 75238",TX,75238.0,https://www.intoxalock.com/locations/tx/dallas/9870-plano-rd-7580,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,Need an ignition interlock device in Texas? Intoxalock offers fast installation and calibration services that meet TX DWI requirements. Book today!,https://www.intoxalock.com/locations/tx/dallas/permanent-b0b701/assets/images/favicon.8472eea3.ico,75,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Domestic & Foreign Auto Glass,(972) 994-6217,905 San Jacinto St,"Dallas, TX 75202",TX,75202.0,http://domesticforeignautoglasstx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(214) 393-9650,10959 Webb Chapel Rd,"Dallas, TX 75229",TX,75229.0,https://www.intoxalock.com/locations/tx/dallas/10959-webb-chapel-rd-9233?utm_medium=yext&utm_source=ExtNet&y_source=1_MTk5MDIzNTMtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at Dekra Emissions & Safety - Webb Royal in Dallas, TX. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,85,success,USA,Auto Services
Auto Parts,San Diego CA,Lindy's Auto Upholstery,(619) 466-6354,7269 El Cajon Blvd,"San Diego, CA 92115",CA,92115.0,http://www.lindysautoupholstery.com,,(2),no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Mops Auto Glass,(214) 385-2694,1750 Alpine St,"Dallas, TX 75223",TX,75223.0,http://yellowpages.com/dallas-tx/mip/mops-auto-glass-562436918,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,Denver CO,Durango Tires,(303) 913-7076,1813 S Alcott St,"Denver, CO 80219",CO,80219.0,http://durangotiresco.localsearch.com,,9 Years,no,,,,,,,65,success,USA,Auto Services
Automotive Machine Shops,Cincinnati OH,Miami Prods Inc,(513) 353-2929,4901 Hamilton Cleves Rd,"Cleves, OH 45002",OH,45002.0,,,41 Years,no,,,,,,,0,error,USA,Auto Services
Towing,Orlando FL,Tow-Away Towing,(407) 872-0031,Orl,"Orlando, FL 32801",FL,32801.0,http://towawaytowing.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Car Detailing,Houston TX,Mister Car Wash,(832) 678-3101,5909 Highway 6 N,"Houston, TX 77084",TX,77084.0,https://mistercarwash.com/store/highway-6-north,,57 Years,no,,,,,,,75,success,USA,Auto Services
Auto Repair,Austin TX,Austin's Collision & Custom Bodyworks,(512) 385-1930,4110 Felter Ln,"Austin, TX 78744",TX,78744.0,http://www.austinscollisionandcustom.com,,,no,,,,,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mP8/wcAAgMBApWzZ/AAAAAASUVORK5CYII=",60,success,USA,Auto Services
Car Stereo Systems,Louisville KY,Smart Shoppers,(502) 964-6652,4200 Produce Rd,"Louisville, KY 40218",KY,40218.0,http://www.smartshoppersinc.com,,50 Years,no,,,,,,,65,success,USA,Auto Services
Car Accessories,Dallas TX,Eurocharged Performance,(317) 986-4357,4228 N Hall St,"Dallas, TX 75219",TX,75219.0,http://yellowpages.com/dallas-tx/mip/goodson-acura-of-dallas-455358972,,,no,,,,,,,65,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Lance Auto Glass,(214) 699-5051,4140 Lemmon Ave Ste 260,"Dallas, TX 75219",TX,75219.0,http://lanceautoglasstx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Atlanta GA,Greenbriar Motors Inc,(404) 758-5914,1975 Campbellton Rd SW,"Atlanta, GA 30311",GA,30311.0,http://greenbriarmotorsinc.localsearch.com,,24 Years,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Glasslogic Windshield Repair,(972) 983-8571,11701 Mira Lago Blvd,"Dallas, TX 75234",TX,75234.0,http://www.glasslogic-windshield-repair.com,,17 Years,no,,,,,Call GlassLogic Windshield Repair for expert windshield glass repair and replacement in the DFW area.Credit cards accepted. .,http://www.glasslogic-windshield-repair.com/wp-content/uploads/cropped-img-logo-32x32.png,60,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Windshield Repair,(972) 994-6211,717 W Jefferson Blvd,"Dallas, TX 75208",TX,75208.0,http://yellowpages.com/dallas-tx/mip/windshield-repair-550713279,,,no,,,,,,,65,success,USA,Auto Services
Auto Glass Repair,Dallas TX,First Option Auto Glass,(214) 960-1624,928 S Buckner Blvd,"Dallas, TX 75217",TX,75217.0,http://www.firstoptionautoglass.com,,34 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,Denver CO,Durango Tire Shop,(720) 314-9914,5380 Federal Blvd,"Denver, CO 80221",CO,80221.0,http://durangotireshopco.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Austin TX,Healing Body Works,(512) 912-0999,111 W William Cannon Dr,"Austin, TX 78745",TX,78745.0,http://yellowpages.com/austin-tx/mip/a-loving-energy-467921036,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Atlanta GA,Williams Complete Car Care,(404) 753-0945,979 Dill Ave SW,"Atlanta, GA 30310",GA,30310.0,http://williamscompletecarcare.localsearch.com,,27 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Atlanta GA,Greenbrier Motors,(404) 758-5914,8 Cleveland Ave SE,"Atlanta, GA 30315",GA,30315.0,http://greenbriarmotors.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Atlanta GA,Progressive Transmission Service,(404) 753-8806,541 Milam Ave SW,"Atlanta, GA 30315",GA,30315.0,http://progressivetransmissionservice.localsearch.com,,19 Years,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Houston TX,ClearWater Express Wash,(936) 588-5780,10601 S Post Oak Rd,"Houston, TX 77035",TX,77035.0,http://www.clearwaterexpresswash.com,,,no,,info@cwewash.com,"https://www.instagram.com/clearwaterexpress/, https://www.facebook.com/clearwaterexpress, https://www.linkedin.com/company/clearwater-express-wash/",,ClearWater Express Car Wash provides premium car wash services throughout Texas. Stop by today for a quick and spotless shine for your car!,https://clearwaterexpresswash.com/wp-content/uploads/2022/08/cropped-clearwater_profilepic-32x32-1.jpg,75,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Intoxalock Ignition Interlock,(469) 914-8186,11311 Harry Hines Blvd,"Dallas, TX 75229",TX,75229.0,https://www.intoxalock.com/locations/tx/dallas/11311-harry-hines-blvd-7043?utm_medium=yext&utm_source=ExtNet&y_source=1_MTUzNzk3ODgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at Bonnie and Clyde in Dallas, TX. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,85,success,USA,Auto Services
Car Accessories,Dallas TX,Freeman Honda,(214) 800-6400,553 S R L Thornton Fwy,"Dallas, TX 75203",TX,75203.0,http://www.freemanautogroup.com,,35 Years,no,,,,,,,60,success,USA,Auto Services
Car Stereo Systems,Louisville KY,Btuf Motoring,(502) 572-2532,1003 E Broadway,"Louisville, KY 40204",KY,40204.0,http://yellowpages.com/louisville-ky/mip/btuf-motoring-755397,,,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Tampa FL,Complete Auto,(813) 431-4022,211 N Meridian Ave,"Tampa, FL 33602",FL,33602.0,http://completeautofl.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Alarm Installation,Dallas TX,Drager,(512) 213-7084,3001 Quebec St,"Dallas, TX 75247",TX,75247.0,https://roadguardinterlock.com/locations/texas/ignition-interlock-dallas-44208,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Austin TX,The Awesome Body Shop,(737) 226-0099,6706 N Lamar Blvd,"Austin, TX 78752",TX,78752.0,http://theawesomebodyshop.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Orlando FL,Motor Club of America,(800) 686-5984,,"Orlando, FL 32822",FL,32822.0,http://motorclubofamerica538985213.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Denver CO,Llantera Plating,(720) 862-6387,1506 S Federal Blvd,"Denver, CO 80219",CO,80219.0,http://llanteraplating.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Dallas TX,Strong Auto Glass,(214) 296-2909,6365 Belmont Ave,"Dallas, TX 75214",TX,75214.0,http://strongautoglass550716641.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Accessories,Dallas TX,Inner,(214) 613-6289,,"Dallas, TX 75201",TX,75201.0,http://www.icdc.biz/contact-us,,,no,,"info@icdc.biz, dragsdale@icdc.biz, lcooper@icdc.biz","https://www.facebook.com/innercitycommunity/, https://twitter.com/SouthDallasICDC, https://www.instagram.com/sdfpicdc/",Lewis Rhone,,,65,success,USA,Auto Services
